snapshot_year,open_date,latitude,longitude,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_num
2012,2012-08-29,38.1022,-122.261,,2,
2012,2011-08-01,37.782079,-122.404764,,2,
2012,2012-11-27,34.144224,-118.142129,,6,
2012,2012-11-27,34.148186,-118.141776,,4,
2012,2012-12-20,34.441146,-119.748892,,2,
2012,2012-12-20,37.7153,-122.2145,,2,
2012,2012-01-01,40.807267,-124.114418,,1,
2012,2012-07-18,33.458106,-117.107647,,10,
2012,2011-03-07,34.107363,-117.667072,1,,
2012,2011-02-01,37.810716,-122.263905,4,2,
2012,2012-01-15,34.09846,-118.332885,,4,
2012,2012-07-13,38.65041,-121.345496,,14,
2012,2012-08-01,38.563944,-121.425722,,15,
2012,2011-10-24,39.166653,-120.14823,,1,
2012,2011-07-27,38.574402,-121.50487,51,,
2012,1999-10-15,34.01223,-118.334323,,12,4
2012,2008-12-01,38.539319,-121.805298,1,1,
2012,2008-12-01,38.535524,-121.762984,1,1,
2012,2008-12-01,38.53111172782076,-121.7626930687256,1,1,
2012,2008-12-01,38.535656,-121.754574,2,1,
2012,2008-12-01,38.533127,-121.749398,2,14,
2012,2008-12-01,38.532775,-121.748494,2,16,
2012,2008-12-01,38.54308,-121.761568,1,1,
2012,2011-05-01,38.117115,-122.6098,,1,
2012,2012-05-31,32.704546,-117.157578,,3,
2012,2012-05-31,34.44402150367787,-119.7884881687445,,3,
2012,2012-11-15,33.131337,-117.309163,,3,
2012,2012-07-15,34.088515,-118.378373,,8,
2012,2012-11-15,37.67162546922959,-122.084774361438,,10,
2012,2012-07-15,32.983422,-117.270627,,3,
2012,2012-04-01,34.27922,-118.460143,,10,
2012,2012-04-01,34.27922,-118.460143,,7,
2012,2006-07-15,32.754954,-117.107457,,5,
2012,2012-04-01,32.716087,-117.14881,,5,
2012,2012-04-01,32.906289,-117.120996,,6,
2012,2012-01-15,32.804185,-117.165375,,5,
2012,2009-06-01,38.117115,-122.6098,,1,
2012,2011-10-05,37.7952,-122.3961,,2,
2012,2012-02-06,37.7950272,-122.3985003,,3,
2012,2012-02-14,34.18813,-118.62393,,1,
2012,2012-02-09,34.0497944,-118.5013378,,2,
2012,2002-02-20,34.378768,-119.313973,,1,
2012,2011-11-25,33.971923,-118.4278565,,2,
2012,2012-11-30,37.001203,-121.554056,,,12
2012,2012-11-30,33.689788,-117.769036,,,8
2012,2012-02-06,37.7951389,-122.3973611,,2,
2012,2011-12-30,37.7011118,-122.469811,,15,
2012,2012-02-06,37.7944167,-122.3996389,,2,
2012,2012-01-12,37.8028027,-122.272921,,9,
2012,2011-11-22,37.9256465,-122.0582599,,9,
2012,2012-02-03,33.8045502,-117.8823462,,6,
2012,2012-01-12,33.62694081,-117.1405473,,12,
2012,2012-02-24,34.17140488974439,-118.590068529073,,12,
2012,2011-11-26,34.0383466,-118.3759001,,6,
2012,2012-02-29,37.3288623,-121.8935976,,4,
2012,2012-06-05,32.796397606,-116.975765453,,,1
2012,2012-02-09,37.4453669388609,-122.1618552423302,,13,
2012,2012-03-28,37.8393639,-122.2989698,,8,
