snapshot_year,open_date,latitude,longitude,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_num
2018,2008-12-15,38.368755,-121.961192,1,1,
2018,2008-12-01,38.54643,-121.7388,,2,
2018,2008-12-01,38.5443,-121.738,,2,
2018,2008-12-01,38.544538,-121.749713,3,7,
2018,2008-12-01,38.55755,-121.6947,,1,
2018,1998-06-15,38.569412,-121.721373,,2,
2018,2012-10-25,33.84788,-118.13889,,2,
2018,2008-12-31,37.94495,-122.5096,,2,
2018,2012-12-20,37.7136,-122.2087,,2,
2018,2000-04-15,35.249929,-120.689683,,5,
2018,2000-04-15,35.25982,-120.676,,4,
2018,2010-11-15,34.019875,-118.49151,,3,
2018,2010-11-15,34.010528,-118.4898,,12,2
2018,2011-05-15,39.1458,-123.198497,,1,
2018,2011-03-15,38.007496,-121.83165,,1,1
2018,2011-03-15,35.310665,-119.035408,,3,1
2018,2011-03-15,33.865269,-117.99485,,3,1
2018,2011-03-15,33.998192,-117.928146,,2,1
2018,2011-03-15,33.882561,-117.615799,,2,1
2018,2011-03-15,33.675029755,-117.918548584,,2,1
2018,2011-03-15,38.552643,-121.691847,,1,1
2018,2011-03-15,33.947674638,-118.151525773,,4,2
2018,2011-03-15,34.136548207,-117.975944644,,1,
2018,2012-06-05,32.796397606,-116.975765453,,3,
2018,2012-06-05,34.069202,-118.025177,,1,1
2018,2011-03-15,40.800605,-124.164421,,1,
2018,2011-03-15,33.888743547,-118.307108562,,1,
2018,2011-03-15,34.133446,-118.356601,,2,1
2018,2011-03-15,37.305843,-120.502296,,1,
2018,2011-03-15,34.269809,-118.466606,,1,
2018,2011-03-15,34.065513,-117.21228,,3,1
2018,2011-03-15,38.267258,-122.664894,,4,1
2018,2011-03-15,40.571797752,-122.366772406,,1,
2018,2011-03-15,37.98521,-122.32138,,1,1
2018,2011-03-15,33.941878,-117.297603,,1,
2018,2011-03-15,38.752209,-121.256452,,1,1
2018,2011-03-15,37.275144,-121.877656,,1,2
2018,2011-03-15,35.25062,-120.68455,,4,1
2018,2011-03-15,37.323489,-121.987882,,1,2
2018,2014-04-22,34.16924,-118.44896,,1,1
2018,2011-03-15,34.27747,-118.779648,,1,1
2018,2011-03-15,37.759492303,-121.463105737,,1,
2018,2011-03-15,33.724659,-117.799248,,1,1
2018,2011-03-15,36.322916,-119.276228,,1,1
2018,2000-04-15,35.279705,-120.6609,,2,
2018,2011-08-20,34.035802,-118.686393,,2,
2018,2012-03-15,37.702909,-121.91835,,1,
2018,2010-04-30,38.379983,-120.807672,,1,
2018,2012-04-10,37.768766,-122.468341,9,4,
2018,2012-01-31,37.577801,-122.342262,,1,
2018,2012-01-31,37.70271,-121.91118,,4,1
2018,2012-02-07,33.11587,-117.11955,,2,
2018,2012-01-31,38.24415,-122.0795,,2,1
2018,2012-02-15,33.72323,-116.324409,,2,
2018,2012-04-10,34.063383,-118.35808,,15,
2018,2012-01-31,34.100456,-117.54918,,1,
2018,2014-07-02,34.931994,-120.420843,,2,1
2018,2012-05-31,38.32398,-122.709121,,1,
2018,2012-04-20,33.69276,-117.9183,,2,
2018,2012-04-20,34.02828,-118.2778,,2,
2018,2012-01-01,33.9492,-118.385,,2,
2018,2012-06-30,35.25211177248671,-120.6859746944428,,6,
2018,2012-07-01,35.28059,-120.657,,1,
2018,2005-07-15,38.34962,-121.987,,6,
2018,2012-08-29,34.152947,-118.965356,,1,
2018,2012-06-18,34.0616,-117.5935,,4,
2018,2012-07-16,34.049341,-117.82341,,1,
2018,2012-07-25,38.553545,-121.4561,,50,
2018,2012-02-01,34.511036,-117.325348,,3,
2018,2012-08-29,38.546699,-121.7461,,2,
2018,2012-06-15,38.54246,-121.7279,,2,
2018,2012-08-31,36.673856,-121.665804,,2,
2018,2012-08-29,38.1022,-122.261,,2,
2018,2011-08-01,37.782079,-122.404764,,2,
2018,2012-11-27,34.144224,-118.142129,,6,
2018,2012-11-27,34.148186,-118.141776,,4,
2018,2012-12-20,34.441146,-119.748892,,2,
2018,2014-12-31,34.253049,-118.598675,,3,
2018,2012-12-20,37.7153,-122.2145,,2,
2018,2013-01-22,33.49353,-117.146,,2,
2018,2013-02-15,37.42153,-122.14477,,2,
2018,2013-01-25,38.54215,-121.771,,2,
2018,2013-02-01,38.797142,-121.31234,,2,
2018,2013-02-21,38.431454,-121.299343,,1,
2018,2013-02-28,38.676631,-121.179577,,2,
2018,2013-02-21,38.568681,-121.492654,,2,
2018,2013-02-26,39.324006,-120.169783,,2,
2018,2013-04-01,33.730812,-116.38184,,3,
2018,2013-03-27,33.886925,-118.409726,,11,
2018,2013-03-19,37.430039,-122.147944,,2,
2018,2013-03-19,37.419672,-122.112723,,1,
2018,2013-03-26,34.077429,-117.81619,,2,
2018,2013-03-09,38.007147,-122.554769,,2,
2018,2013-05-01,34.409885,-119.69729,,1,
2018,2013-03-15,34.610085,-120.086464,,10,
2018,2013-03-27,34.283707,-118.781297,,2,
2018,2013-03-07,33.829433,-116.512914,,1,
2018,2013-08-07,33.819685,-116.521241,,2,
2018,2013-03-11,33.824715,-116.511192,,2,
2018,2013-03-07,33.822673,-116.51192,,2,
2018,2013-08-05,33.825249,-116.536722,,4,
2018,2013-08-07,33.843822,-116.529304,,2,
2018,2013-03-11,33.819689,-116.545883,,2,
2018,2013-03-11,33.828745,-116.515654,,1,
2018,2013-03-11,33.821773,-116.51006,,4,
2018,2013-09-01,33.867738,-116.552297,,2,
2018,2013-03-11,33.818721,-116.526678,,1,
2018,2013-08-06,33.820689,-116.547468,,2,
2018,2013-08-14,33.858372,-116.558122,,2,
2018,2013-09-01,33.837311,-116.540856,,1,
2018,2013-08-01,39.19591,-120.236254,,4,
2018,2013-08-23,33.726886,-117.800108,,1,
2018,2013-07-16,34.104235,-118.711535,,2,
2018,2013-07-23,38.24922,-122.041825,,8,
2018,2013-07-01,33.911161,-117.290022,,2,
2018,2013-09-15,38.596397,-121.49862,,2,
2018,2013-03-28,38.9032,-121.083857,,5,
2018,2013-03-06,38.533624,-121.759346,,9,
2018,2013-03-20,38.57894,-121.503857,,4,
2018,2013-03-05,34.605901,-120.101372,,2,
2018,2013-07-01,34.148874,-118.148914,,3,
2018,2013-07-01,33.887622,-117.838402,,1,
2018,2012-01-01,40.807267,-124.114418,,1,
2018,2013-11-01,33.737588,-117.030106,,1,
2018,2017-07-01,33.700072,-117.842978,,2,
2018,2013-11-15,32.744765,-117.030389,,1,
2018,2013-08-26,34.051634,-117.820001,16,24,
2018,2013-12-01,32.80377,-117.218255,,4,
2018,2013-11-01,34.922993,-120.423064,,1,
2018,2013-11-01,34.1629744,-118.8282546,,1,
2018,2013-11-01,33.196108,-117.250815,,2,
2018,2014-01-20,34.155502,-118.258897,,2,
2018,2014-01-01,34.068005,-118.444049,,28,
2018,2012-07-18,33.458106,-117.107647,,10,
2018,2011-03-07,34.107363,-117.667072,1,,
2018,2014-03-11,37.700176,-121.892147,,2,
2018,2014-03-13,34.104155,-117.803402,,3,
2018,2014-03-24,38.553131,-121.434296,,19,
2018,2014-12-15,37.055147,-121.015402,10,,
2018,2014-01-01,35.61477,-121.145461,,1,
2018,2018-04-30,34.148044,-118.818336,,1,
2018,2014-02-01,37.039479,-122.068751,,1,
2018,2011-02-01,37.810716,-122.263905,4,2,
2018,2014-04-01,38.679225,-121.753508,,2,
2018,2014-09-01,38.633369,-120.62423,1,,
2018,2014-07-01,33.872549,-118.360193,,1,
2018,2014-07-01,35.641205,-120.687141,,1,
2018,2014-08-01,33.9301594172696,-118.1594074,,25,
2018,2014-08-01,34.706156,-118.1248,,19,
2018,2014-08-01,34.055505,-118.248852,,40,6
2018,2014-08-01,34.055641,-118.244271,,4,
2018,2014-08-01,34.057657,-118.24789,,40,
2018,2014-08-01,34.060148,-118.250747,,40,12
2018,2014-08-01,33.928019,-118.225363,,2,
2018,2014-08-01,34.060685,-118.168137,,2,
2018,2014-08-01,34.416259,-118.551228,,3,
2018,2014-08-01,34.103101,-118.07617,,2,
2018,2014-08-01,34.084738,-118.383963,,2,
2018,2013-07-01,34.145121,-118.138228,,2,
2018,2013-07-01,34.144703,-118.146957,,5,40
2018,2014-08-01,38.542219,-121.771883,,1,
2018,2014-02-01,34.056077,-118.232293,,10,
2018,2014-09-01,40.575434,-124.264839,,1,
2018,2014-09-24,37.422105,-122.113507,,1,
2018,2016-04-01,38.5159746604047,-123.2467089497376,,2,
2018,2013-12-01,33.950115,-118.166578,,1,
2018,2014-10-10,39.0979,-123.484338,,1,1
2018,2014-10-01,33.978488,-118.442785,,2,
2018,2014-10-01,33.831538,-118.294546,,8,
2018,2014-10-01,34.325912,-118.445513,,14,
2018,2014-10-01,33.916855,-118.133385,,41,
2018,2013-01-01,36.71552,-121.662804,,6,
2018,2013-09-01,34.16386621848126,-119.0417562473297,,2,
2018,2014-09-11,39.717216,-121.801107,,1,
2018,2014-12-01,38.89702,-121.074405,,1,
2018,2014-12-01,38.902182,-121.083175,,1,
2018,2014-12-10,34.543044,-120.191925,,1,
2018,2013-01-01,34.014299,-118.49638,,30,
2018,2017-04-27,33.946978,-118.155046,,4,
2018,2014-02-01,33.929068,-118.109466,,2,
2018,2014-03-31,37.791983,-122.409718,,2,
2018,2015-01-01,34.133435,-118.136606,,2,
2018,2015-01-01,34.14695,-118.1327,,2,
2018,2014-04-01,33.9317483,-116.9459506,,2,
2018,2014-05-01,34.241917,-118.532194,,2,
2018,2014-05-01,34.242856,-118.532897,,4,
2018,2013-05-01,34.237626,-118.524479,,4,
2018,2013-05-01,34.237474,-118.526461,,3,
2018,2012-01-15,34.09846,-118.332885,,4,
2018,2016-07-01,34.220972,-118.230266,,2,
2018,2015-04-01,34.207129,-118.44959,,7,
2018,2014-01-02,34.017635,-118.289337,,40,
2018,2015-04-01,38.509959,-122.456246,,2,
2018,2015-06-16,38.569559,-121.490128,1,5,
2018,2015-04-01,38.933046,-119.971569,,4,
2018,2015-04-01,38.727588,-120.827025,,10,
2018,2015-04-01,37.335923,-119.646151,,2,
2018,2015-04-01,37.305111,-120.501925,,1,
2018,2015-04-01,37.70884,-120.994273,,3,
2018,2015-04-01,37.7054,-120.995483,,1,
2018,2017-04-01,37.522473,-120.860467,,2,
2018,2015-03-01,34.030445,-118.481495,,2,
2018,2015-05-01,34.072939,-118.358158,,6,
2018,2015-08-01,40.571392,-122.364311,,1,
2018,2015-09-15,34.145337,-118.136558,,2,
2018,2015-02-10,38.67843,-121.77289,,2,
2018,2015-02-10,38.67913,-121.77458,,1,
2018,2013-09-01,33.807635,-117.922193,1,,
2018,2014-09-01,32.62453,-117.1303,,4,
2018,2014-09-01,38.41816,-121.394898,,2,
2018,2013-04-09,33.746962,-116.967848,2,2,
2018,2015-07-01,34.053453,-118.264153,,3,
2018,2012-07-13,38.65041,-121.345496,,14,
2018,2012-08-01,38.563944,-121.425722,,15,
2018,2015-02-01,35.1459,-120.64605,,2,
2018,2015-06-01,33.767531,-118.191749,,2,
2018,2015-06-01,35.164971,-120.690169,,1,
2018,2014-10-01,32.735306,-117.176837,,1,
2018,2013-02-21,34.423434,-119.68182,,3,
2018,2016-03-01,37.896506,-122.639414,,4,
2018,2011-10-24,39.166653,-120.14823,,1,
2018,2013-10-01,33.65408,-117.778087,,5,1
2018,2015-08-01,38.057367,-122.514066,,2,
2018,2015-08-01,38.058125,-122.513464,,2,
2018,2015-08-01,38.059185,-122.514276,,2,
2018,2011-07-27,38.574402,-121.50487,51,,
2018,2013-09-30,33.78429,-118.12098,,2,
2018,2013-09-30,33.786682,-118.109671,,1,
2018,2016-01-25,32.8761269,-117.211,,2,
2018,2016-01-15,34.039816,-116.941481,,1,
2018,2016-02-16,33.871884,-117.862009,,2,
2018,2016-03-01,38.732886,-122.143539,,5,
2018,2016-01-01,35.640982,-120.687792,,1,
2018,2016-03-01,41.08459428950268,-122.718496665329,,1,
2018,2016-09-01,38.67938,-121.77506,,4,
2018,2016-04-01,32.684762,-117.166005,,3,
2018,2016-04-01,37.660128,-122.397626,,4,
2018,2016-05-01,34.235503,-118.527753,,2,
2018,2016-02-01,34.1827,-117.323997,,3,
2018,2016-02-01,37.524248,-120.851941,,2,
2018,2016-02-01,37.52251652757602,-120.8554698981476,,2,
2018,2016-05-01,35.63651846055232,-120.8593218928375,,1,
2018,2016-06-20,38.04508,-121.366808,,2,
2018,2016-06-20,38.051545,-121.351267,,2,
2018,2016-02-01,34.18993277467182,-118.4481874,,7,
2018,2016-03-01,37.444686,-122.165349,,1,1
2018,2016-03-01,34.057008,-118.259212,,,1
2018,2016-02-01,34.052542,-118.448504,,,1
2018,2016-07-07,38.449962,-122.717135,,4,
2018,2016-06-15,36.225598,-119.333601,,,1
2018,2016-08-01,32.822918,-117.124015,,3,
2018,2016-09-01,35.617189,-119.656363,,,1
2018,2016-09-14,35.140839,-119.448704,,1,
2018,1999-10-15,34.01223,-118.334323,,12,4
2018,2016-09-29,40.098333,-123.795397,,1,
2018,2016-12-19,36.766768,-119.718483,22,,
2018,2016-09-15,33.9457165,-118.241112,,1,
2018,2017-02-09,37.69435,-121.74205,,4,
2018,2017-02-01,34.124839,-118.479053,,6,
2018,2017-03-01,36.206049,-120.103577,,2,
2018,2017-02-01,34.003119,-118.485302,,2,
2018,2016-06-01,34.925674,-120.435187,,1,
2018,2017-04-25,38.840266,-121.315634,,2,
2018,2013-12-31,33.944267,-118.399183,,28,
2018,2016-07-01,34.006112,-118.369027,,4,
2018,2017-05-20,37.370725,-121.944726,,2,
2018,2017-02-17,37.262755,-121.956546,,6,
2018,2017-01-01,36.727657,-120.0617,,1,
2018,2017-01-01,36.514767,-119.55285,,1,
2018,2017-01-01,36.753933,-120.382469,,1,
2018,2017-01-01,36.605946,-120.186373,,1,
2018,2017-01-01,36.599016,-119.453595,,1,
2018,2017-01-01,36.566656,-119.61008,,1,
2018,2017-01-01,36.623959,-119.312389,,1,
2018,2017-01-01,36.138693,-120.361843,1,,
2018,2017-01-01,36.612177,-119.540641,,1,
2018,2017-01-01,36.627738,-119.677688,,1,
2018,2017-01-01,36.706162,-119.562194,,2,
2018,2017-06-01,37.409389,-122.063444,,,8
2018,2017-06-01,34.142,-118.148626,,25,6
2018,2017-06-01,36.859284,-120.455057,,1,
2018,2017-04-01,36.844795,-119.667774,,2,
2018,2008-12-01,38.539319,-121.805298,1,1,
2018,2008-12-01,38.535524,-121.762984,1,1,
2018,2008-12-01,38.53111172782076,-121.7626930687256,1,1,
2018,2008-12-01,38.535656,-121.754574,2,1,
2018,2008-12-01,38.533127,-121.749398,2,14,
2018,2008-12-01,38.532775,-121.748494,2,16,
2018,2008-12-01,38.54308,-121.761568,1,1,
2018,2017-07-27,36.733853,-119.78957,,2,
2018,2017-10-09,36.811291,-119.762814,,2,
2018,2017-11-15,37.411463,-122.111947,,4,
2018,2017-11-15,37.360757,-122.065743,,26,
2018,2017-11-15,37.449726,-122.118056,,1,1
2018,2017-11-15,37.40269,-122.133148,,14,
2018,2017-11-15,37.409477,-122.123237,,4,
2018,2017-11-15,37.49582,-122.230201,,1,
2018,2017-11-15,37.390356,-121.932236,,4,
2018,2017-11-15,37.370449,-122.044162,,5,
2018,2017-11-15,37.390741,-121.992397,,3,
2018,2017-11-15,37.33754,-122.038164,,2,
2018,2013-06-01,40.791885,-124.175027,,1,
2018,2011-05-01,38.117115,-122.6098,,1,
2018,2017-12-27,36.319444,-119.670556,,1,
2018,2018-03-16,37.385746,-122.109849,,26,1
2018,2017-02-01,34.0717337,-117.3227394,,2,
2018,2014-12-03,34.556681,-118.061582,,4,
2018,2015-04-12,33.916904,-118.386525,,4,
2018,2018-03-15,38.672517,-121.064742,,4,
2018,2012-05-31,32.704546,-117.157578,,3,
2018,2012-05-31,34.44402150367787,-119.7884881687445,,3,
2018,2015-06-20,34.058304,-118.442803,,4,
2018,2015-09-04,32.912297,-117.14653,,3,
2018,2015-09-04,32.913828,-117.142786,,5,
2018,2014-08-28,37.80748,-122.4178309,,2,
2018,2012-11-15,33.131337,-117.309163,,3,
2018,2013-03-15,32.725234,-117.225473,,2,
2018,2015-06-20,34.060727,-118.443589,,6,
2018,2013-02-15,32.770343,-117.159027,,3,
2018,2013-08-15,37.682743,-121.90053,,2,
2018,2013-04-15,37.530487416,-121.9148973,,5,
2018,2015-01-14,37.791185,-122.39968,,2,
2018,2016-06-15,34.009602,-118.491903,,1,
2018,2013-02-15,34.071196,-118.377094,,4,
2018,2018-03-07,34.008945,-118.491261,,1,
2018,2016-06-24,37.322006,-121.94918,,8,
2018,2014-09-30,32.886682,-117.244244,,4,
2018,2012-07-15,34.088515,-118.378373,,8,
2018,2012-11-15,37.67162546922959,-122.084774361438,,10,
2018,2012-07-15,32.983422,-117.270627,,3,
2018,2012-04-01,34.27922,-118.460143,,10,
2018,2012-04-01,34.27922,-118.460143,,7,
2018,2016-07-08,37.767928,-122.3942639,,4,
2018,2006-07-15,32.754954,-117.107457,,5,
2018,2012-04-01,32.716087,-117.14881,,5,
2018,2012-04-01,32.906289,-117.120996,,6,
2018,2013-03-15,37.367108,-121.848602,,2,
2018,2014-08-15,32.795991,-116.966365,,2,
2018,2015-01-21,37.664203,-122.391043,,4,
2018,2012-01-15,32.804185,-117.165375,,5,
2018,2013-02-15,34.071163,-118.377019,,3,
2018,2014-05-01,37.333948,-121.894079,,4,
2018,2017-08-18,34.034366,-118.44268,,8,
2018,2015-06-04,33.147829,-117.10766,,2,
2018,2018-04-02,37.466791,-121.929602,,3,
2018,2017-02-01,38.6956,-121.74738,,4,
2018,2018-04-25,34.020221,-118.499251,,4,
2018,2018-04-08,34.02576,-118.49583,,4,
2018,2015-04-01,36.320443,-119.655306,,1,
2018,2018-04-01,37.058383,-120.895427,,12,
2018,2018-05-16,37.554604,-122.30747,,1,
2018,2018-04-01,34.094205,-117.55695,,1,
2018,2018-06-14,34.272716,-118.394181,,1,
2018,2018-06-14,34.1940246,-118.4016697,,1,
2018,2018-06-14,34.0332536,-118.02098,,24,7
2018,2015-04-01,37.473005,-119.636116,,2,
2018,2015-07-01,37.414457,-122.07705,1,,
2018,2018-07-31,34.187004,-118.395935,,1,
2018,2018-06-01,38.596754,-120.679764,,2,
2018,2013-06-01,35.486585,-120.666378,,,8
2018,2018-07-23,35.262655,-116.08074,,,68
2018,2016-10-01,35.354643,-119.331607,,,10
2018,2013-06-01,34.849124,-117.085459,,,16
2018,2013-06-01,34.614635,-120.188531,,,20
2018,2015-11-01,34.184915,-118.311702,,,20
2018,2016-02-01,35.400105,-119.397796,,,10
2018,2015-01-01,33.931316,-116.820082,,,16
2018,2013-06-01,36.254143,-120.23792,,,18
2018,2018-07-23,37.970182,-122.058569,,,19
2018,2013-10-31,39.92646,-122.1984,,,8
2018,2016-09-01,41.752393,-124.1944,,,6
2018,2015-01-01,33.986765,-118.390162,,,16
2018,2018-07-23,37.324431,-122.009041,,,10
2018,2018-07-23,33.934471,-118.121217,,,12
2018,2018-07-23,33.953385,-118.112905,,,12
2018,2015-12-01,37.703163,-121.925304,,,14
2018,2018-07-23,37.459637,-122.137653,,,20
2018,2015-01-01,32.760837,-115.532486,,,24
2018,2016-08-15,40.778885,-124.188383,,,8
2018,2018-07-23,38.261782,-122.052399,,,12
2018,2015-04-01,37.473828,-119.635893,,,8
2018,2013-06-01,38.642291,-121.18813,,,4
2018,2016-08-15,38.647199,-121.118344,,,30
2018,2015-05-01,33.70275,-117.934297,,,16
2018,2018-07-23,37.544293,-121.984002,,,12
2018,2013-06-01,37.492713,-121.944627,,,12
2018,2016-02-01,36.835455,-119.91058,,,10
2018,2013-06-01,37.02445,-121.56535,,,16
2018,2018-07-23,34.145132,-118.257249,,,20
2018,2017-01-15,37.838679,-120.23199,,,7
2018,2018-07-23,36.989864,-121.380447,,,20
2018,2014-10-01,33.741291,-116.215029,,,46
2018,2015-03-01,35.646451,-117.812644,,,4
2018,2018-07-23,35.987304,-119.961818,,,40
2018,2018-07-23,33.698633,-117.348704,,,21
2018,2013-06-01,34.98737,-118.946272,,,24
2018,2015-02-01,36.60059,-118.061916,,,16
2018,2015-12-31,37.644519,-118.965499,,,8
2018,2015-02-01,37.782622,-121.228683,,,20
2018,2015-04-01,35.068595,-118.174576,,,12
2018,2017-09-01,36.585749,-121.898726,,,14
2018,2018-07-23,41.31032,-122.315934,,,16
2018,2013-10-31,41.310222,-122.31731,,,4
2018,2018-07-23,37.415328,-122.076575,,,12
2018,2016-07-15,38.235578,-122.263886,,,12
2018,2015-02-01,34.850835,-114.624329,,,4
2018,2014-10-01,34.238115,-119.178084,,,20
2018,2015-02-01,38.242676,-122.625023,,,20
2018,2015-01-01,34.113584,-117.529427,,,12
2018,2015-02-01,33.894227,-118.367407,,,8
2018,2018-07-23,33.98152,-117.376073,,,24
2018,2015-03-01,38.80086,-121.210529,,,18
2018,2014-04-15,38.771208,-121.266149,,,7
2018,2018-07-23,38.6378,-121.497172,,,10
2018,2018-07-23,36.715623,-121.653963,,,14
2018,2018-07-23,34.084096,-117.299376,,,14
2018,2018-07-23,37.503005,-122.24544,,,19
2018,2018-07-23,33.436793,-117.626864,,,49
2018,2015-02-01,32.902166,-117.193699,,,12
2018,2018-07-23,32.71915,-117.159545,,,16
2018,2014-05-01,33.498538,-117.66309,,,7
2018,2018-07-23,35.265129,-120.676216,,,18
2018,2018-07-23,37.558395,-122.28434,,,12
2018,2015-06-01,36.61697,-121.843973,,,6
2018,2018-07-23,37.37339,-122.032893,,,10
2018,2016-05-01,33.52421,-117.152568,,,10
2018,2015-11-01,39.321865,-120.1621,,,8
2018,2014-08-15,39.327438,-120.20741,,,11
2018,2016-12-01,34.12046,-116.050953,,,8
2018,2016-01-01,39.1481,-123.208604,,,8
2018,2013-12-15,38.366645,-121.958136,,,16
2018,2018-07-23,34.430977,-118.554099,,,32
2018,2018-07-23,34.90697,-116.834617,,,22
2018,2018-07-01,38.603204,-121.428647,,,19
2018,2018-09-06,37.727004,-122.231887,,2,
2018,2018-09-01,34.034741,-118.29228,,1,
2018,2018-09-01,34.071508,-118.230314,,1,
2018,2018-09-01,34.036868,-118.272685,,1,
2018,2018-09-01,33.988889,-118.285476,,1,
2018,2018-09-01,34.171063,-118.365893,,1,
2018,2018-09-01,34.139805,-118.370659,,1,
2018,2018-09-01,34.22845,-118.463489,,1,
2018,2018-09-01,34.233579,-118.59051,,1,
2018,2018-09-01,34.228057,-118.528682,,1,
2018,2018-09-01,33.735855,-118.289691,,1,
2018,2018-09-01,33.993086,-118.282886,,1,
2018,2009-06-01,38.117115,-122.6098,,1,
2018,2018-10-27,33.8722818,-118.3948032,,,2
2018,2018-10-01,37.229971,-121.979377,,5,
2018,2018-10-01,37.673992,-122.471969,,,40
2018,2018-10-01,37.230356,-121.979198,,,20
2018,2018-10-01,37.339563,-121.90366,,,12
2018,2018-11-07,32.698634,-117.14666,,3,
2018,2018-08-01,37.317837,-121.974016,,15,
2018,2018-04-01,35.23117047348128,-120.6247442655678,,2,
2018,2015-02-01,34.04590171153875,-118.5648429100341,2,2,
2018,2015-02-01,34.04584837272859,-118.5648536388702,,12,
2018,2017-07-31,38.205053,-121.297073,,2,
2018,2016-03-14,38.189017,-121.179699,,1,
2018,2017-12-22,34.50141,-118.118245,,3,
2018,2018-02-08,37.3634,-119.700191,,10,
2018,2018-05-11,34.08998,-118.116006,,4,
2018,2016-07-28,32.839168,-116.777635,,4,
2018,2016-03-18,41.482442,-120.542075,,2,
2018,2015-06-01,38.560196,-122.448882,,2,
2018,2014-11-18,36.950652,-121.876972,,4,
2018,2016-02-08,34.138739,-118.044618,,3,
2018,2016-11-03,35.157513,-120.536378,,1,
2018,2015-05-20,35.121957,-120.588783,,1,
2018,2015-01-16,35.180091,-120.735481,,2,
2018,2017-07-20,35.189287,-120.721737,,3,
2018,2018-06-13,37.867942,-122.256305,,3,
2018,2016-06-09,37.857507,-122.24184,,1,
2018,2017-08-11,34.066124,-118.409117,,2,
2018,2015-05-07,34.06794,-118.397163,,2,
2018,2015-09-09,34.068903,-118.402524,,4,
2018,2015-05-27,34.072382,-118.395128,,4,
2018,2014-10-30,34.066653,-118.401002,,9,
2018,2016-10-28,34.066881,-118.413267,,4,
2018,2014-04-07,36.228829,-121.764843,,3,
2018,2016-12-23,36.228998,-121.764704,,3,
2018,2015-04-08,36.124239,-121.637041,,3,
2018,2016-03-04,37.923893,-121.656966,,3,
2018,2016-04-15,38.187013,-119.204192,,1,
2018,2014-11-07,37.602645,-122.371,,1,
2018,2017-03-13,38.575118,-122.579171,,1,
2018,2015-05-12,38.59546,-122.604703,,2,
2018,2017-03-27,38.596348,-122.602268,,2,
2018,2017-10-27,38.602511,-122.597651,,4,
2018,2015-07-31,38.579553,-122.578636,,1,
2018,2017-01-23,38.580532,-122.578276,,1,
2018,2017-05-24,38.584002,-122.575808,,2,
2018,2017-09-28,38.590351,-122.594049,,1,
2018,2016-10-31,38.620343,-122.593546,,2,
