snapshot_year,open_date,latitude,longitude,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_num
2013,2012-07-13,38.65041,-121.345496,,14,
2013,2012-08-01,38.563944,-121.425722,,15,
2013,2013-02-21,34.423434,-119.68182,,3,
2013,2011-10-24,39.166653,-120.14823,,1,
2013,2013-10-01,33.65408,-117.778087,,5,1
2013,2011-07-27,38.574402,-121.50487,51,,
2013,2013-09-30,33.78429,-118.12098,,2,
2013,2013-09-30,33.786682,-118.109671,,1,
2013,1999-10-15,34.01223,-118.334323,,12,4
2013,2013-12-31,33.944267,-118.399183,,28,
2013,2008-12-01,38.539319,-121.805298,1,1,
2013,2008-12-01,38.535524,-121.762984,1,1,
2013,2008-12-01,38.53111172782076,-121.7626930687256,1,1,
2013,2008-12-01,38.535656,-121.754574,2,1,
2013,2008-12-01,38.533127,-121.749398,2,14,
2013,2008-12-01,38.532775,-121.748494,2,16,
2013,2008-12-01,38.54308,-121.761568,1,1,
2013,2013-06-01,40.791885,-124.175027,,1,
2013,2011-05-01,38.117115,-122.6098,,1,
2013,2012-05-31,32.704546,-117.157578,,3,
2013,2012-05-31,34.44402150367787,-119.7884881687445,,3,
2013,2012-11-15,33.131337,-117.309163,,3,
2013,2013-03-15,32.725234,-117.225473,,2,
2013,2013-02-15,32.770343,-117.159027,,3,
2013,2013-08-15,37.682743,-121.90053,,2,
2013,2013-04-15,37.530487416,-121.9148973,,5,
2013,2013-02-15,34.071196,-118.377094,,4,
2013,2012-07-15,34.088515,-118.378373,,8,
2013,2012-11-15,37.67162546922959,-122.084774361438,,10,
2013,2012-07-15,32.983422,-117.270627,,3,
2013,2012-04-01,34.27922,-118.460143,,10,
2013,2012-04-01,34.27922,-118.460143,,7,
2013,2006-07-15,32.754954,-117.107457,,5,
2013,2012-04-01,32.716087,-117.14881,,5,
2013,2012-04-01,32.906289,-117.120996,,6,
2013,2013-03-15,37.367108,-121.848602,,2,
2013,2012-01-15,32.804185,-117.165375,,5,
2013,2013-02-15,34.071163,-118.377019,,3,
2013,2013-06-01,35.486585,-120.666378,,,8
2013,2013-06-01,34.849124,-117.085459,,,16
2013,2013-06-01,34.614635,-120.188531,,,20
2013,2013-06-01,36.254143,-120.23792,,,18
2013,2013-10-31,39.92646,-122.1984,,,8
2013,2013-06-01,38.642291,-121.18813,,,4
2013,2013-06-01,37.492713,-121.944627,,,12
2013,2013-06-01,37.02445,-121.56535,,,16
2013,2013-06-01,34.98737,-118.946272,,,24
2013,2013-10-31,41.310222,-122.31731,,,4
2013,2013-12-15,38.366645,-121.958136,,,16
2013,2009-06-01,38.117115,-122.6098,,1,
2013,2011-10-05,37.7952,-122.3961,,2,
2013,2012-02-06,37.7950272,-122.3985003,,3,
2013,2013-04-15,37.3986446,-122.1082064,,2,
2013,2013-12-27,34.1541217,-118.2544909,,5,
2013,2012-02-14,34.18813,-118.62393,,1,
2013,2012-02-09,34.0497944,-118.5013378,,2,
2013,2013-04-04,33.678095,-117.987419,,4,
2013,2002-02-20,34.378768,-119.313973,,1,
2013,2011-11-25,33.971923,-118.4278565,,2,
2013,2012-11-30,37.001203,-121.554056,,,12
2013,2012-11-30,33.689788,-117.769036,,,8
2013,2013-12-12,36.5324553,-121.8511036,,2,
2013,2012-02-06,37.7951389,-122.3973611,,2,
2013,2011-12-30,37.7011118,-122.469811,,15,
2013,2012-02-06,37.7944167,-122.3996389,,2,
2013,2013-12-19,33.6248989,-117.9346573,,4,
2013,2012-01-12,37.8028027,-122.272921,,9,
2013,2013-12-20,33.62951,-117.928144,,2,
2013,2013-11-01,34.216111,-119.057778,,,2
2013,2013-12-09,33.124966,-117.319507,,,2
2013,2013-12-16,37.840178,-122.293828,,,2
2013,2013-08-01,37.699951,-122.483575,,1,2
2013,2013-04-01,33.73086,-116.38221,,,1
2013,2013-03-05,34.60594,-120.10132,,,1
2013,2011-11-22,37.9256465,-122.0582599,,9,
2013,2012-02-03,33.8045502,-117.8823462,,6,
2013,2013-04-01,37.9126409,-122.0420575,,4,
2013,2012-01-12,33.62694081,-117.1405473,,12,
2013,2012-02-24,34.17140488974439,-118.590068529073,,12,
2013,2011-11-26,34.0383466,-118.3759001,,6,
2013,2012-02-29,37.3288623,-121.8935976,,4,
2013,2012-06-05,32.796397606,-116.975765453,,,1
2013,2012-02-09,37.4453669388609,-122.1618552423302,,13,
2013,2012-03-28,37.8393639,-122.2989698,,8,
