county_name,median_hh_income,total_population,pop_white_non_hispanic,pop_hispanic_any_race,pop_black_non_hispanic,housing_units_total,housing_units_owner_occupied,commuters_total,commuters_drove_alone,hh_income_total,hh_income_under_10k,hh_income_10k_to_14999,hh_income_15k_to_19999,hh_income_20k_to_24999,hh_income_25k_to_29999,hh_income_30k_to_34999,hh_income_35k_to_39999,hh_income_40k_to_44999,hh_income_45k_to_49999,hh_income_50k_to_59999,hh_income_60k_to_74999,hh_income_75k_to_99999,hh_income_100k_to_124999,hh_income_125k_to_149999,hh_income_150k_to_199999,hh_income_200k_and_over,state_fips,county_fips,share_under_150k,year
"Sacramento County, California",56553.0,1408480.0,690766.0,298709.0,139399.0,510976.0,299603.0,603551.0,530791.0,510976.0,26016.0,28242.0,23945.0,24641.0,24897.0,26691.0,25124.0,24443.0,20934.0,43223.0,55545.0,67741.0,44601.0,27417.0,27790.0,19726.0,06,067,0.9070093311623246,2011
"El Dorado County, California",68815.0,179878.0,144557.0,21222.0,1331.0,68812.0,51804.0,80112.0,69771.0,68812.0,2612.0,2233.0,2311.0,2824.0,2816.0,3382.0,2559.0,2673.0,3012.0,5589.0,7069.0,9628.0,7179.0,4721.0,5411.0,4793.0,06,017,0.8517119107132477,2011
"Monterey County, California",59737.0,411385.0,138147.0,224435.0,11908.0,125217.0,64315.0,175968.0,148171.0,125217.0,5384.0,5461.0,5888.0,6068.0,6475.0,5747.0,5556.0,6081.0,5216.0,10977.0,13580.0,16372.0,11243.0,7463.0,6912.0,6794.0,06,053,0.8905420190549207,2011
"Sierra County, California",50308.0,3277.0,2968.0,247.0,38.0,1328.0,1020.0,1260.0,1028.0,1328.0,115.0,154.0,56.0,17.0,109.0,29.0,86.0,50.0,40.0,124.0,119.0,197.0,162.0,32.0,24.0,14.0,06,091,0.9713855421686747,2011
"Lake County, California",39525.0,64392.0,47937.0,10784.0,1414.0,25654.0,16737.0,23533.0,19785.0,25654.0,1893.0,2280.0,2105.0,1984.0,1543.0,1655.0,1503.0,1257.0,1440.0,1932.0,2168.0,2102.0,1728.0,975.0,623.0,466.0,06,033,0.9575504794573946,2011
"Modoc County, California",35402.0,9587.0,7570.0,1290.0,108.0,3947.0,2703.0,3441.0,2518.0,3947.0,300.0,364.0,298.0,553.0,194.0,228.0,283.0,166.0,188.0,228.0,217.0,469.0,279.0,90.0,28.0,62.0,06,049,0.9771978718013681,2011
"Inyo County, California",49571.0,18457.0,12307.0,3445.0,190.0,7910.0,4960.0,8523.0,7199.0,7910.0,390.0,581.0,598.0,520.0,559.0,427.0,315.0,355.0,228.0,624.0,722.0,1010.0,805.0,272.0,407.0,97.0,06,027,0.9362831858407079,2011
"Santa Barbara County, California",61896.0,419793.0,205066.0,175692.0,6995.0,141635.0,75889.0,191238.0,154772.0,141635.0,7114.0,6315.0,6584.0,6379.0,6110.0,6735.0,5681.0,6646.0,5785.0,11573.0,14790.0,17141.0,12784.0,9038.0,9446.0,9514.0,06,083,0.8661347830691566,2011
"Imperial County, California",39402.0,171343.0,24364.0,136376.0,5464.0,48117.0,26815.0,56338.0,50923.0,48117.0,4392.0,4706.0,4098.0,3217.0,3020.0,2826.0,2059.0,1965.0,1858.0,3668.0,4184.0,4929.0,3144.0,1705.0,1446.0,900.0,06,025,0.9512438431323649,2011
"Alameda County, California",70821.0,1494876.0,517548.0,332103.0,182827.0,536160.0,292447.0,691531.0,530115.0,536160.0,27989.0,25930.0,21404.0,22506.0,19747.0,20179.0,18842.0,19142.0,18527.0,37170.0,49869.0,66324.0,53837.0,38100.0,47155.0,49439.0,06,001,0.8198410922112802,2011
"Napa County, California",68641.0,135377.0,77582.0,42603.0,2635.0,49640.0,31441.0,63450.0,55387.0,49640.0,1547.0,2132.0,1897.0,2137.0,1889.0,2096.0,2478.0,2039.0,2051.0,3567.0,5187.0,6082.0,5233.0,3232.0,3714.0,4359.0,06,055,0.8373690572119259,2011
"San Francisco County, California",72947.0,797983.0,334808.0,119029.0,47345.0,338366.0,125502.0,436236.0,198418.0,338366.0,21561.0,20258.0,14301.0,13851.0,12113.0,11749.0,10424.0,11816.0,9425.0,20404.0,26856.0,37965.0,32749.0,22488.0,29848.0,42558.0,06,075,0.7860127790617261,2011
"Colusa County, California",49558.0,21297.0,8735.0,11460.0,185.0,6989.0,4436.0,8646.0,7929.0,6989.0,295.0,558.0,355.0,452.0,438.0,443.0,350.0,322.0,311.0,708.0,670.0,875.0,565.0,251.0,215.0,181.0,06,011,0.9433395335527257,2011
"Kings County, California",48838.0,152335.0,54952.0,76401.0,10526.0,40716.0,22251.0,56019.0,50513.0,40716.0,2565.0,2259.0,2447.0,2283.0,2642.0,2305.0,2442.0,1901.0,1876.0,3523.0,4452.0,4345.0,3396.0,1855.0,1703.0,722.0,06,031,0.9404411042342077,2011
"Fresno County, California",46903.0,920623.0,306388.0,458069.0,44217.0,285338.0,156979.0,349704.0,311343.0,285338.0,20513.0,20506.0,18278.0,19007.0,15508.0,16365.0,13988.0,13700.0,12270.0,22434.0,27124.0,32579.0,20656.0,12872.0,10880.0,8658.0,06,019,0.931526820823024,2011
"Orange County, California",75762.0,2989948.0,1339135.0,994279.0,45836.0,987164.0,595444.0,1411620.0,1247022.0,987164.0,38785.0,32854.0,33259.0,36128.0,36488.0,36093.0,36561.0,37612.0,35070.0,70558.0,95390.0,133367.0,106162.0,73758.0,87624.0,97455.0,06,059,0.8125144352914004,2011
"Sutter County, California",50010.0,94192.0,48205.0,26642.0,1670.0,31668.0,19289.0,37230.0,33642.0,31668.0,1295.0,1997.0,2202.0,1750.0,1673.0,1836.0,1678.0,1872.0,1528.0,2865.0,3179.0,3846.0,2661.0,1218.0,1261.0,807.0,06,101,0.9346974864216243,2011
"San Joaquin County, California",53764.0,680277.0,248594.0,260636.0,46907.0,212902.0,129293.0,260063.0,235999.0,212902.0,10973.0,12192.0,11629.0,11074.0,10227.0,11553.0,11492.0,9767.0,9942.0,17703.0,21514.0,26905.0,18835.0,10780.0,10902.0,7414.0,06,077,0.9139698077049535,2011
"San Diego County, California",63857.0,3060849.0,1500123.0,967858.0,146379.0,1064048.0,587778.0,1423322.0,1226383.0,1064048.0,56376.0,47321.0,43228.0,46431.0,46520.0,47479.0,46249.0,46002.0,43392.0,80208.0,104688.0,143947.0,100645.0,67871.0,74629.0,69062.0,06,073,0.8649581597822654,2011
"Tulare County, California",43550.0,436234.0,145490.0,260798.0,5453.0,128324.0,75640.0,162738.0,148175.0,128324.0,9304.0,8415.0,8330.0,9295.0,8732.0,8038.0,7269.0,6514.0,5743.0,10588.0,11976.0,14101.0,8017.0,4883.0,4211.0,2908.0,06,107,0.9445232380536767,2011
"Yolo County, California",57920.0,198889.0,99980.0,59340.0,4674.0,69860.0,37743.0,88195.0,70742.0,69860.0,4524.0,4153.0,3697.0,4069.0,3568.0,2320.0,2809.0,2927.0,2879.0,4961.0,6633.0,8273.0,6122.0,4403.0,4712.0,3810.0,06,113,0.878013169195534,2011
"Humboldt County, California",40376.0,133585.0,103777.0,12771.0,1545.0,53724.0,30802.0,57761.0,47720.0,53724.0,4479.0,4626.0,3930.0,3637.0,3279.0,3474.0,3222.0,2595.0,2332.0,4263.0,5230.0,5534.0,3182.0,1401.0,1335.0,1205.0,06,023,0.95272131635768,2011
"Nevada County, California",58077.0,98392.0,85453.0,8185.0,455.0,41561.0,30473.0,42953.0,36364.0,41561.0,2105.0,2325.0,1933.0,2110.0,2118.0,1720.0,1830.0,1855.0,1951.0,3385.0,4483.0,5823.0,3845.0,2141.0,2094.0,1843.0,06,057,0.9052717692067083,2011
"Alpine County, California",59018.0,1167.0,765.0,82.0,0.0,357.0,287.0,518.0,374.0,357.0,16.0,11.0,16.0,20.0,15.0,23.0,7.0,20.0,18.0,38.0,43.0,14.0,39.0,34.0,25.0,18.0,06,003,0.8795518207282913,2011
"Madera County, California",47724.0,149611.0,58157.0,79037.0,4735.0,42032.0,26132.0,44969.0,40295.0,42032.0,2178.0,2487.0,2433.0,2918.0,2442.0,2862.0,2155.0,2420.0,1913.0,4026.0,4272.0,4400.0,3388.0,1802.0,1226.0,1110.0,06,039,0.9444232965359726,2011
"Mendocino County, California",44527.0,87525.0,60561.0,18964.0,737.0,34102.0,21020.0,37509.0,31348.0,34102.0,2181.0,2842.0,2231.0,2505.0,2114.0,1956.0,1651.0,1748.0,1505.0,3288.0,3330.0,3545.0,2378.0,1081.0,1074.0,673.0,06,045,0.9487713330596446,2011
"Santa Cruz County, California",66030.0,259402.0,156125.0,81507.0,2472.0,93834.0,55702.0,123591.0,101283.0,93834.0,5061.0,4903.0,3630.0,4079.0,3701.0,4262.0,3851.0,3648.0,2947.0,6639.0,9207.0,12568.0,8744.0,5687.0,7402.0,7505.0,06,087,0.8411343436281092,2011
"Trinity County, California",37672.0,13711.0,11446.0,924.0,53.0,5731.0,4148.0,4723.0,3769.0,5731.0,325.0,484.0,507.0,434.0,468.0,394.0,382.0,311.0,243.0,405.0,618.0,442.0,319.0,186.0,133.0,80.0,06,105,0.9628337113941721,2011
"Los Angeles County, California",56266.0,9787747.0,2749159.0,4644328.0,816625.0,3218518.0,1539554.0,4382882.0,3649880.0,3218518.0,196705.0,188853.0,169906.0,163499.0,157603.0,154617.0,145814.0,141422.0,125011.0,246548.0,313816.0,385543.0,269042.0,170079.0,186110.0,203950.0,06,037,0.8788075754120375,2011
"Riverside County, California",58365.0,2154844.0,867229.0,968700.0,128231.0,672896.0,465385.0,845421.0,763249.0,672896.0,32663.0,33424.0,32019.0,36126.0,33241.0,34747.0,30532.0,31524.0,26901.0,53329.0,71039.0,90458.0,61899.0,38438.0,37604.0,28952.0,06,065,0.9010902130492676,2011
"San Bernardino County, California",55853.0,2023452.0,685741.0,984022.0,168190.0,598822.0,384624.0,801451.0,727654.0,598822.0,33204.0,31092.0,29048.0,30107.0,29586.0,30123.0,29247.0,28385.0,26314.0,51958.0,62867.0,81614.0,53084.0,31643.0,30672.0,19878.0,06,071,0.9155842637712042,2011
"Santa Clara County, California",89064.0,1762754.0,632114.0,468262.0,41881.0,599652.0,351897.0,828082.0,719784.0,599652.0,22776.0,18722.0,18281.0,19278.0,18917.0,17365.0,17563.0,20080.0,16102.0,34273.0,50323.0,75974.0,64644.0,49986.0,67269.0,88099.0,06,085,0.7409030571064551,2011
"Marin County, California",89605.0,250666.0,184503.0,37344.0,6957.0,102832.0,64786.0,121068.0,91699.0,102832.0,3521.0,3512.0,3119.0,3402.0,2886.0,3887.0,3035.0,3706.0,2963.0,5948.0,8371.0,12031.0,10913.0,7517.0,10118.0,17903.0,06,041,0.7275070017115295,2011
"Placer County, California",74645.0,343554.0,262970.0,43268.0,4297.0,130736.0,94539.0,155159.0,136149.0,130736.0,4905.0,4427.0,4751.0,4954.0,4893.0,5097.0,5480.0,5221.0,3778.0,9866.0,12304.0,18977.0,15130.0,10242.0,11401.0,9310.0,06,061,0.8415815077713866,2011
"Siskiyou County, California",37865.0,44687.0,35688.0,4544.0,516.0,19782.0,12823.0,16286.0,13759.0,19782.0,1501.0,2393.0,1667.0,1430.0,1145.0,1056.0,1295.0,1079.0,845.0,1756.0,1666.0,1973.0,895.0,430.0,412.0,239.0,06,093,0.9670912951167728,2011
"Shasta County, California",44058.0,177231.0,146558.0,14622.0,1610.0,69147.0,45151.0,67571.0,60201.0,69147.0,4747.0,6151.0,4294.0,4305.0,3998.0,4309.0,3841.0,3573.0,3154.0,5701.0,7373.0,7437.0,4007.0,2090.0,2298.0,1869.0,06,089,0.9397370818690616,2011
"Solano County, California",69914.0,411620.0,169645.0,97268.0,58884.0,139312.0,90365.0,184729.0,164692.0,139312.0,6341.0,5043.0,4716.0,5296.0,5329.0,5449.0,5099.0,5434.0,5648.0,11074.0,15906.0,20769.0,15139.0,10017.0,10709.0,7343.0,06,095,0.870420351441369,2011
"Del Norte County, California",37588.0,28561.0,18704.0,5003.0,911.0,9818.0,6034.0,8929.0,7776.0,9818.0,709.0,1176.0,743.0,756.0,569.0,733.0,388.0,349.0,427.0,730.0,1122.0,953.0,591.0,271.0,107.0,194.0,06,015,0.9693420248523121,2011
"Glenn County, California",43239.0,28027.0,15841.0,10270.0,231.0,9483.0,6281.0,10743.0,9211.0,9483.0,502.0,823.0,680.0,803.0,673.0,482.0,494.0,512.0,438.0,752.0,898.0,1120.0,543.0,282.0,174.0,307.0,06,021,0.9492776547506063,2011
"Butte County, California",42971.0,219309.0,165531.0,30476.0,3105.0,85219.0,51406.0,85189.0,73323.0,85219.0,6280.0,6501.0,5755.0,6357.0,5613.0,4888.0,4656.0,4163.0,3656.0,7368.0,7871.0,9391.0,5767.0,2537.0,2802.0,1614.0,06,007,0.9481805700606672,2011
"Plumas County, California",44151.0,20192.0,17254.0,1617.0,253.0,9434.0,6592.0,7773.0,6792.0,9434.0,738.0,925.0,532.0,282.0,708.0,552.0,443.0,630.0,480.0,854.0,780.0,1101.0,608.0,333.0,230.0,238.0,06,063,0.9503921984312063,2011
"San Luis Obispo County, California",58630.0,267871.0,191177.0,54537.0,5625.0,101993.0,61628.0,119136.0,100516.0,101993.0,5901.0,5260.0,4988.0,4961.0,5061.0,5129.0,4463.0,4531.0,3801.0,7766.0,10706.0,13257.0,9366.0,6051.0,5802.0,4950.0,06,079,0.8945810006569078,2011
"Kern County, California",48021.0,829254.0,325055.0,402444.0,45154.0,250999.0,150867.0,305547.0,281106.0,250999.0,17314.0,18257.0,15051.0,14899.0,15182.0,12820.0,12993.0,12730.0,10349.0,20678.0,24807.0,29349.0,19175.0,10693.0,9962.0,6740.0,06,029,0.9334579022227181,2011
"Ventura County, California",76728.0,815745.0,402322.0,323735.0,12905.0,264982.0,174310.0,377749.0,338960.0,264982.0,9154.0,9697.0,9067.0,9734.0,9701.0,9757.0,8976.0,10796.0,9357.0,18340.0,25439.0,36292.0,30914.0,20797.0,23684.0,23277.0,06,111,0.8227766414322483,2011
"Calaveras County, California",55256.0,45794.0,38272.0,4688.0,489.0,18865.0,14839.0,17877.0,15850.0,18865.0,966.0,1091.0,916.0,933.0,1073.0,774.0,883.0,1083.0,757.0,1486.0,2027.0,2637.0,1854.0,1016.0,871.0,498.0,06,009,0.9274317519215478,2011
"San Mateo County, California",87633.0,711622.0,306965.0,177003.0,19352.0,256423.0,154127.0,353172.0,288229.0,256423.0,8047.0,6828.0,6972.0,7026.0,8107.0,7843.0,8243.0,8187.0,7730.0,17233.0,24058.0,32464.0,27597.0,20822.0,26687.0,38579.0,06,081,0.745475249880081,2011
"Tuolumne County, California",47359.0,55736.0,45448.0,5861.0,1154.0,22157.0,15679.0,19728.0,17506.0,22157.0,1109.0,1532.0,1334.0,1569.0,1262.0,1448.0,1181.0,850.0,1336.0,1829.0,2158.0,2448.0,1796.0,802.0,740.0,763.0,06,109,0.9321659069368596,2011
"Amador County, California",56180.0,38244.0,30589.0,4677.0,834.0,14283.0,11213.0,12838.0,11274.0,14283.0,658.0,622.0,872.0,652.0,807.0,670.0,634.0,736.0,661.0,1209.0,1386.0,2115.0,1161.0,910.0,814.0,376.0,06,005,0.9166841699922985,2011
