county_name,median_hh_income,total_population,pop_white_non_hispanic,pop_hispanic_any_race,pop_black_non_hispanic,housing_units_total,housing_units_owner_occupied,commuters_total,commuters_drove_alone,hh_income_total,hh_income_under_10k,hh_income_10k_to_14999,hh_income_15k_to_19999,hh_income_20k_to_24999,hh_income_25k_to_29999,hh_income_30k_to_34999,hh_income_35k_to_39999,hh_income_40k_to_44999,hh_income_45k_to_49999,hh_income_50k_to_59999,hh_income_60k_to_74999,hh_income_75k_to_99999,hh_income_100k_to_124999,hh_income_125k_to_149999,hh_income_150k_to_199999,hh_income_200k_and_over,state_fips,county_fips,share_under_150k,year
"Tulare County, California",42031.0,454033.0,139581.0,283533.0,6021.0,133570.0,75685.0,164760.0,151764.0,133570.0,10235.0,9715.0,10189.0,9419.0,8326.0,8512.0,7541.0,6366.0,6187.0,10560.0,12287.0,13274.0,8255.0,4885.0,4584.0,3235.0,06,107,0.9414614060043422,2015
"Yolo County, California",54989.0,207320.0,100100.0,64526.0,4708.0,71997.0,37504.0,90118.0,70857.0,71997.0,5336.0,4509.0,4110.0,3674.0,3290.0,2850.0,3133.0,2903.0,2939.0,5537.0,6056.0,7744.0,6477.0,4179.0,4832.0,4428.0,06,113,0.8713835298693001,2015
"Humboldt County, California",42197.0,135034.0,102235.0,14289.0,1537.0,53036.0,29128.0,56522.0,46169.0,53036.0,4244.0,4368.0,3612.0,3651.0,3317.0,3171.0,2873.0,2690.0,2846.0,4531.0,4826.0,5717.0,3135.0,1527.0,1333.0,1195.0,06,023,0.9523342635191191,2015
"Nevada County, California",56521.0,98570.0,84497.0,8902.0,462.0,40993.0,29683.0,40392.0,33636.0,40993.0,1788.0,2203.0,1935.0,1954.0,2231.0,2536.0,1651.0,2046.0,2049.0,3118.0,3942.0,5473.0,3570.0,2247.0,2461.0,1789.0,06,057,0.8963237625936136,2015
"Alpine County, California",52917.0,1131.0,725.0,108.0,11.0,358.0,282.0,395.0,301.0,358.0,24.0,28.0,34.0,28.0,16.0,17.0,9.0,10.0,4.0,34.0,54.0,30.0,14.0,26.0,20.0,10.0,06,003,0.9162011173184358,2015
"Madera County, California",45073.0,153187.0,55593.0,85245.0,4941.0,43159.0,26275.0,44208.0,39900.0,43159.0,3656.0,2404.0,2512.0,3114.0,2706.0,2341.0,2558.0,2255.0,2100.0,3804.0,4464.0,4128.0,3147.0,1695.0,1316.0,959.0,06,039,0.9472879353089738,2015
"Mendocino County, California",42980.0,87544.0,58376.0,20693.0,538.0,34017.0,19679.0,35690.0,30181.0,34017.0,2676.0,3079.0,2256.0,2343.0,1900.0,2445.0,1374.0,1603.0,1191.0,2889.0,3581.0,3445.0,2063.0,1484.0,899.0,789.0,06,045,0.9503777523003204,2015
"Santa Cruz County, California",67256.0,269278.0,157042.0,88602.0,2335.0,94802.0,54628.0,128145.0,101569.0,94802.0,5839.0,3796.0,3745.0,4424.0,3526.0,3877.0,4012.0,3769.0,3400.0,6563.0,9091.0,11462.0,9017.0,5907.0,7692.0,8682.0,06,087,0.8272821248496867,2015
"Trinity County, California",34974.0,13373.0,11096.0,955.0,151.0,5484.0,3778.0,4724.0,3604.0,5484.0,458.0,496.0,564.0,468.0,299.0,459.0,175.0,258.0,245.0,328.0,544.0,577.0,237.0,123.0,95.0,158.0,06,105,0.9538657913931436,2015
"Los Angeles County, California",56196.0,10038388.0,2703547.0,4842319.0,801739.0,3263069.0,1499879.0,4516714.0,3745936.0,3263069.0,215249.0,188195.0,173375.0,172086.0,153658.0,158980.0,142702.0,142601.0,123969.0,238748.0,303103.0,379488.0,272632.0,172125.0,196545.0,229613.0,06,037,0.8693996357416898,2015
"Riverside County, California",56603.0,2298032.0,867646.0,1079778.0,136414.0,699232.0,453139.0,898639.0,811619.0,699232.0,39421.0,35276.0,35248.0,37126.0,33831.0,36218.0,32464.0,32214.0,30138.0,54032.0,72784.0,91796.0,60589.0,38725.0,39738.0,29632.0,06,065,0.9007911537229417,2015
"San Bernardino County, California",53433.0,2094769.0,652920.0,1070262.0,169547.0,614325.0,366514.0,816403.0,744071.0,614325.0,42004.0,33507.0,33022.0,33811.0,31693.0,29220.0,28689.0,29437.0,25160.0,51304.0,64769.0,77634.0,53072.0,29940.0,30054.0,21009.0,06,071,0.9168795018923208,2015
"Santa Clara County, California",96310.0,1868149.0,627328.0,497074.0,44980.0,621463.0,352836.0,892710.0,771417.0,621463.0,22926.0,19543.0,17382.0,18286.0,18369.0,18901.0,16475.0,18247.0,17358.0,33260.0,48328.0,71291.0,65518.0,49614.0,72758.0,113207.0,06,085,0.7007625554538243,2015
"Marin County, California",93257.0,258349.0,185975.0,40875.0,6181.0,103670.0,64729.0,125612.0,93286.0,103670.0,3613.0,3738.0,3203.0,3432.0,2879.0,3183.0,3533.0,2989.0,3006.0,5500.0,7577.0,11540.0,10547.0,7167.0,10577.0,21186.0,06,041,0.6936143532362303,2015
"Placer County, California",73948.0,366280.0,272814.0,49158.0,4978.0,135456.0,94966.0,159701.0,139947.0,135456.0,5535.0,4999.0,5172.0,5341.0,5104.0,5237.0,5402.0,4746.0,3924.0,9635.0,13519.0,17991.0,14974.0,10691.0,12601.0,10585.0,06,061,0.8288300259862982,2015
"Siskiyou County, California",37170.0,43895.0,34244.0,5044.0,614.0,19133.0,12199.0,15665.0,13259.0,19133.0,1714.0,1743.0,1567.0,1638.0,1194.0,1168.0,1035.0,981.0,854.0,1674.0,1750.0,1863.0,641.0,570.0,402.0,339.0,06,093,0.9612711022840119,2015
"Shasta County, California",44620.0,178942.0,145248.0,16384.0,1752.0,69375.0,43331.0,67613.0,60825.0,69375.0,5115.0,5135.0,4346.0,4723.0,4118.0,3962.0,3809.0,3722.0,3071.0,5588.0,7297.0,7051.0,4638.0,2333.0,2729.0,1738.0,06,089,0.9356108108108108,2015
"Solano County, California",66828.0,425753.0,169259.0,107592.0,57650.0,143612.0,86079.0,184871.0,166896.0,143612.0,7100.0,6366.0,5602.0,5768.0,5452.0,5884.0,5580.0,6221.0,5175.0,11056.0,14579.0,20844.0,15354.0,9902.0,10594.0,8135.0,06,095,0.8695861070105563,2015
"Del Norte County, California",40847.0,27788.0,17582.0,5300.0,787.0,9420.0,5704.0,8155.0,7156.0,9420.0,945.0,938.0,895.0,483.0,500.0,432.0,453.0,352.0,409.0,840.0,905.0,934.0,701.0,240.0,188.0,205.0,06,015,0.95828025477707,2015
"Glenn County, California",39349.0,28029.0,15065.0,11094.0,241.0,9497.0,5855.0,10063.0,8904.0,9497.0,843.0,900.0,826.0,472.0,622.0,553.0,614.0,344.0,340.0,794.0,812.0,919.0,596.0,424.0,216.0,222.0,06,021,0.9538801726861114,2015
"Butte County, California",43444.0,222564.0,164214.0,33800.0,3017.0,85318.0,50031.0,86547.0,74023.0,85318.0,7162.0,6706.0,6226.0,5604.0,4644.0,5038.0,4407.0,4097.0,3471.0,6827.0,7772.0,8748.0,5589.0,3499.0,3148.0,2380.0,06,007,0.9352071075271338,2015
"Plumas County, California",47333.0,18966.0,15993.0,1574.0,124.0,8217.0,5942.0,7058.0,6069.0,8217.0,564.0,737.0,452.0,649.0,285.0,562.0,328.0,357.0,377.0,754.0,804.0,1074.0,486.0,175.0,225.0,388.0,06,063,0.9253985639527809,2015
"San Luis Obispo County, California",60691.0,276517.0,192918.0,60181.0,5324.0,103576.0,59714.0,124241.0,103900.0,103576.0,6679.0,5208.0,4137.0,4928.0,4400.0,4695.0,4282.0,4997.0,3999.0,7878.0,9815.0,14081.0,9930.0,6340.0,6387.0,5820.0,06,079,0.8821445122422182,2015
"Kern County, California",49026.0,865736.0,317048.0,441496.0,46058.0,259700.0,147125.0,319796.0,293228.0,259700.0,17888.0,17149.0,15966.0,16783.0,15167.0,13796.0,13452.0,11632.0,9722.0,19817.0,26319.0,30477.0,19903.0,10905.0,12329.0,8395.0,06,029,0.9202002310358105,2015
"Ventura County, California",77348.0,840833.0,395199.0,349799.0,13462.0,268969.0,172609.0,390135.0,349572.0,268969.0,9437.0,9027.0,9004.0,9835.0,8939.0,10493.0,9251.0,10158.0,9488.0,18336.0,26125.0,37724.0,29473.0,20661.0,24429.0,26589.0,06,111,0.810320148418591,2015
"Calaveras County, California",53233.0,44767.0,36951.0,4967.0,259.0,18060.0,14266.0,15643.0,14005.0,18060.0,1014.0,1158.0,1095.0,897.0,966.0,911.0,808.0,916.0,674.0,1486.0,1643.0,2149.0,1737.0,1025.0,959.0,622.0,06,009,0.9124584717607973,2015
"San Mateo County, California",93623.0,748731.0,305166.0,189389.0,18471.0,259711.0,153422.0,378502.0,304763.0,259711.0,8434.0,6138.0,6727.0,7873.0,7651.0,7643.0,7705.0,8301.0,7618.0,15185.0,22350.0,30853.0,27008.0,21139.0,27261.0,47825.0,06,081,0.710886331345226,2015
"Tuolumne County, California",50306.0,54079.0,43995.0,6139.0,970.0,22133.0,15129.0,18873.0,16607.0,22133.0,1314.0,1368.0,1299.0,1055.0,1492.0,1328.0,1215.0,879.0,1044.0,2304.0,2191.0,2628.0,1563.0,857.0,822.0,774.0,06,109,0.9278904802783174,2015
"Amador County, California",54171.0,36995.0,29496.0,4784.0,822.0,13925.0,10577.0,11880.0,10624.0,13925.0,926.0,604.0,860.0,865.0,656.0,545.0,700.0,613.0,686.0,1017.0,1457.0,1974.0,1332.0,671.0,476.0,543.0,06,005,0.926822262118492,2015
"Lake County, California",35578.0,64158.0,46554.0,11899.0,1357.0,26993.0,17014.0,21914.0,18428.0,26993.0,2700.0,2444.0,2318.0,2179.0,1876.0,1836.0,1153.0,1201.0,1200.0,1907.0,2148.0,2798.0,1491.0,694.0,576.0,472.0,06,033,0.9611751194754196,2015
"Modoc County, California",37860.0,9184.0,7149.0,1345.0,47.0,3745.0,2767.0,3144.0,2461.0,3745.0,480.0,231.0,179.0,330.0,383.0,198.0,211.0,227.0,195.0,206.0,370.0,303.0,271.0,115.0,12.0,34.0,06,049,0.987716955941255,2015
"Inyo County, California",45955.0,18373.0,11906.0,3778.0,192.0,7957.0,5110.0,8119.0,6421.0,7957.0,300.0,711.0,489.0,433.0,642.0,420.0,327.0,556.0,367.0,438.0,887.0,901.0,670.0,342.0,258.0,216.0,06,027,0.9404298102299862,2015
"Santa Barbara County, California",63985.0,435850.0,201998.0,192304.0,7421.0,142713.0,74083.0,199985.0,162959.0,142713.0,7285.0,6485.0,6670.0,5891.0,6870.0,6944.0,6099.0,5813.0,5117.0,10086.0,14002.0,18134.0,12997.0,9011.0,10122.0,11187.0,06,083,0.8506863425196023,2015
"Imperial County, California",41079.0,178206.0,22437.0,145855.0,4530.0,46452.0,25777.0,57321.0,51848.0,46452.0,4636.0,4568.0,2935.0,3220.0,2730.0,2621.0,2062.0,2173.0,1740.0,2903.0,4100.0,5037.0,3238.0,2072.0,1465.0,952.0,06,025,0.9479677947128219,2015
"Alameda County, California",75619.0,1584983.0,522707.0,358168.0,179400.0,558907.0,294644.0,719132.0,528738.0,558907.0,29499.0,25422.0,20498.0,22349.0,19378.0,19640.0,18657.0,19482.0,17017.0,36547.0,48886.0,66736.0,57621.0,40152.0,52801.0,64222.0,06,001,0.7906216955593686,2015
"Napa County, California",71379.0,140295.0,76016.0,46689.0,2844.0,49494.0,29678.0,67001.0,58619.0,49494.0,1732.0,2081.0,1526.0,2347.0,1860.0,1817.0,1838.0,2128.0,2315.0,3395.0,4873.0,6675.0,4926.0,3245.0,4048.0,4688.0,06,055,0.8234937568190084,2015
"San Francisco County, California",81294.0,840763.0,346732.0,128619.0,44879.0,353287.0,128698.0,468350.0,201892.0,353287.0,23059.0,21554.0,13207.0,12962.0,10439.0,10799.0,10045.0,10058.0,8892.0,18365.0,27015.0,36849.0,33540.0,24273.0,34116.0,58114.0,06,075,0.7389374644410918,2015
"Colusa County, California",52168.0,21396.0,8017.0,12277.0,131.0,6966.0,4331.0,8570.0,7835.0,6966.0,303.0,381.0,298.0,360.0,460.0,420.0,304.0,394.0,380.0,747.0,823.0,964.0,503.0,156.0,288.0,185.0,06,011,0.9320987654320988,2015
"Kings County, California",46481.0,150998.0,51467.0,79452.0,8883.0,41554.0,21363.0,53665.0,49100.0,41554.0,2898.0,2592.0,2300.0,2765.0,2210.0,2561.0,2459.0,2230.0,2065.0,3199.0,3818.0,5239.0,2660.0,1853.0,1600.0,1105.0,06,031,0.9349039803629012,2015
"Fresno County, California",45233.0,956749.0,298219.0,494077.0,45409.0,296305.0,156474.0,360312.0,323249.0,296305.0,23689.0,21084.0,20119.0,18795.0,18692.0,17035.0,13726.0,14415.0,12134.0,22636.0,28709.0,31240.0,20431.0,12144.0,11955.0,9501.0,06,019,0.9275881270987665,2015
"Orange County, California",76509.0,3116069.0,1320050.0,1064499.0,48196.0,1009353.0,582151.0,1477870.0,1303682.0,1009353.0,45292.0,34964.0,35314.0,37859.0,36909.0,36798.0,36174.0,35798.0,34884.0,69153.0,92114.0,131085.0,103588.0,74662.0,92711.0,112048.0,06,059,0.7971383648733397,2015
"Sutter County, California",52017.0,95247.0,46108.0,28261.0,1841.0,31917.0,18864.0,36590.0,33301.0,31917.0,1672.0,2070.0,2060.0,1727.0,1710.0,1624.0,1543.0,1633.0,1140.0,2748.0,3585.0,3688.0,2691.0,1485.0,1618.0,923.0,06,101,0.9203872544412068,2015
"San Joaquin County, California",53274.0,708554.0,243086.0,284168.0,47598.0,219073.0,124087.0,271491.0,248013.0,219073.0,13557.0,12790.0,12316.0,12959.0,10742.0,10932.0,10066.0,9953.0,9419.0,17500.0,22424.0,26232.0,19640.0,10919.0,11947.0,7677.0,06,077,0.910422553212856,2015
