county_name,median_hh_income,total_population,pop_white_non_hispanic,pop_hispanic_any_race,pop_black_non_hispanic,housing_units_total,housing_units_owner_occupied,commuters_total,commuters_drove_alone,hh_income_total,hh_income_under_10k,hh_income_10k_to_14999,hh_income_15k_to_19999,hh_income_20k_to_24999,hh_income_25k_to_29999,hh_income_30k_to_34999,hh_income_35k_to_39999,hh_income_40k_to_44999,hh_income_45k_to_49999,hh_income_50k_to_59999,hh_income_60k_to_74999,hh_income_75k_to_99999,hh_income_100k_to_124999,hh_income_125k_to_149999,hh_income_150k_to_199999,hh_income_200k_and_over,state_fips,county_fips,share_under_150k,year
"Plumas County, California",57885.0,19631.0,16214.0,1889.0,299.0,8231.0,5951.0,7495.0,6486.0,8231.0,458.0,441.0,303.0,454.0,207.0,449.0,400.0,498.0,362.0,678.0,840.0,964.0,665.0,493.0,466.0,553.0,06,063,0.8761997327177743,2021
"Riverside County, California",76066.0,2409331.0,800972.0,1211185.0,146145.0,740506.0,504469.0,1020284.0,899951.0,740506.0,35222.0,24545.0,25601.0,26521.0,27726.0,27681.0,25116.0,28047.0,25041.0,47694.0,72706.0,97538.0,77165.0,60013.0,66196.0,73694.0,06,065,0.8110886339881108,2021
"Sacramento County, California",76422.0,1571767.0,674153.0,374732.0,145916.0,559036.0,323018.0,715334.0,585043.0,559036.0,25809.0,22207.0,17504.0,18288.0,18545.0,20907.0,19575.0,20914.0,17536.0,41271.0,52033.0,76313.0,58622.0,42928.0,51653.0,54931.0,06,067,0.8093432265542827,2021
"San Benito County, California",95606.0,63329.0,20477.0,38544.0,555.0,19144.0,12944.0,29892.0,26646.0,19144.0,405.0,466.0,380.0,278.0,500.0,437.0,548.0,741.0,500.0,1074.0,2283.0,2358.0,2125.0,2082.0,2284.0,2683.0,06,069,0.740545340576682,2021
"San Bernardino County, California",70287.0,2171071.0,577078.0,1184955.0,165480.0,651743.0,394249.0,926022.0,816231.0,651743.0,29656.0,24604.0,21888.0,25622.0,25223.0,27579.0,24339.0,25476.0,22217.0,49578.0,68068.0,90279.0,66716.0,46127.0,54902.0,49469.0,06,071,0.8398586559426031,2021
"San Diego County, California",88240.0,3296317.0,1455172.0,1131455.0,151278.0,1139899.0,616193.0,1618547.0,1294287.0,1139899.0,46029.0,33022.0,31376.0,33644.0,35316.0,36160.0,35041.0,35975.0,32520.0,71624.0,99339.0,143673.0,121474.0,94356.0,123048.0,167302.0,06,073,0.7452844506399251,2021
"San Francisco County, California",126187.0,865933.0,339050.0,133241.0,42642.0,361222.0,138048.0,500344.0,179667.0,361222.0,16285.0,16864.0,8806.0,9052.0,9441.0,6781.0,7490.0,7246.0,6890.0,13756.0,19085.0,29837.0,27583.0,26290.0,42132.0,113684.0,06,075,0.5686419985493685,2021
"San Joaquin County, California",74962.0,771406.0,228197.0,326185.0,51696.0,234662.0,138735.0,314888.0,282385.0,234662.0,11581.0,7779.0,7765.0,8885.0,8797.0,9439.0,7682.0,8226.0,6986.0,17015.0,23239.0,32116.0,24976.0,17862.0,21120.0,21194.0,06,077,0.8196810732031603,2021
"San Luis Obispo County, California",82514.0,282771.0,190421.0,65588.0,3874.0,106790.0,66651.0,128905.0,104294.0,106790.0,4970.0,3304.0,3330.0,3074.0,3920.0,3819.0,3202.0,3748.0,3603.0,6879.0,9464.0,13007.0,12410.0,8740.0,10866.0,12454.0,06,079,0.7816274932109748,2021
"San Mateo County, California",136837.0,762488.0,287872.0,183970.0,16751.0,264892.0,158281.0,400489.0,283706.0,264892.0,6911.0,5123.0,4483.0,5094.0,4471.0,5381.0,5585.0,5650.0,4258.0,9890.0,15925.0,25325.0,23629.0,21240.0,33649.0,88278.0,06,081,0.5397105235341195,2021
"Santa Barbara County, California",84356.0,447651.0,192603.0,207554.0,7850.0,147446.0,77563.0,207493.0,165674.0,147446.0,6806.0,4939.0,3932.0,4338.0,3966.0,4339.0,4828.0,5860.0,4184.0,9623.0,13109.0,19372.0,14030.0,11853.0,14302.0,21965.0,06,083,0.7540319845909689,2021
"Santa Clara County, California",140258.0,1932022.0,576892.0,485092.0,44951.0,646847.0,363104.0,979075.0,745294.0,646847.0,18197.0,13297.0,11130.0,11865.0,11372.0,12466.0,11916.0,12467.0,10502.0,25234.0,37159.0,58863.0,55003.0,52361.0,85975.0,219040.0,06,085,0.5284588163816173,2021
"Santa Cruz County, California",96093.0,272138.0,152771.0,92641.0,2269.0,96476.0,58321.0,132141.0,99113.0,96476.0,3990.0,2615.0,3125.0,2572.0,2624.0,2697.0,2258.0,2932.0,2217.0,5115.0,7633.0,11972.0,9162.0,7197.0,11290.0,19077.0,06,087,0.6852377793440856,2021
"Shasta County, California",61937.0,181935.0,141948.0,19530.0,2026.0,71314.0,46028.0,73769.0,65057.0,71314.0,3689.0,3871.0,3150.0,3208.0,3172.0,3027.0,3184.0,3070.0,2950.0,5473.0,6711.0,9679.0,5959.0,4669.0,5070.0,4432.0,06,089,0.8667582802815716,2021
"Sierra County, California",56152.0,3079.0,2692.0,345.0,2.0,1151.0,908.0,1334.0,1089.0,1151.0,42.0,95.0,60.0,27.0,42.0,65.0,40.0,20.0,94.0,164.0,53.0,161.0,73.0,70.0,87.0,58.0,06,091,0.8740225890529973,2021
"Siskiyou County, California",49857.0,44151.0,33042.0,5870.0,731.0,18598.0,12434.0,16021.0,13488.0,18598.0,1362.0,1105.0,1071.0,1086.0,1024.0,910.0,864.0,938.0,962.0,1601.0,2023.0,1870.0,1292.0,1201.0,782.0,507.0,06,093,0.930691472201312,2021
"Solano County, California",89648.0,451432.0,163975.0,124118.0,59348.0,153632.0,96040.0,210032.0,182295.0,153632.0,5616.0,3551.0,3575.0,3969.0,4291.0,3979.0,4429.0,5436.0,4780.0,9524.0,14045.0,21914.0,19295.0,13304.0,17146.0,18778.0,06,095,0.7661685065611331,2021
"Sonoma County, California",91607.0,492498.0,303803.0,135683.0,7190.0,188841.0,115955.0,245200.0,202982.0,188841.0,6949.0,5217.0,4596.0,4858.0,5322.0,5866.0,5400.0,6403.0,5278.0,10696.0,16294.0,25239.0,20743.0,16358.0,22319.0,27303.0,06,097,0.7372286738579016,2021
"Stanislaus County, California",68368.0,550842.0,218243.0,264020.0,15496.0,175067.0,104220.0,227453.0,205588.0,175067.0,7215.0,7256.0,6550.0,6489.0,7177.0,6957.0,7849.0,7671.0,6406.0,13848.0,17771.0,24029.0,18199.0,11769.0,13751.0,12130.0,06,099,0.8521651710487984,2021
"Sutter County, California",67003.0,99080.0,43722.0,31654.0,1730.0,32703.0,19580.0,41164.0,37012.0,32703.0,1428.0,1384.0,1018.0,1246.0,1298.0,1096.0,1418.0,1362.0,1682.0,2642.0,3287.0,4644.0,3259.0,2206.0,2115.0,2618.0,06,101,0.8552732165244779,2021
"Tehama County, California",52901.0,65345.0,43386.0,17182.0,511.0,24551.0,16496.0,25121.0,22891.0,24551.0,1594.0,1868.0,996.0,1331.0,1395.0,1342.0,1175.0,1011.0,987.0,1855.0,2420.0,2890.0,2198.0,1096.0,1208.0,1185.0,06,103,0.9025294285365159,2021
"Trinity County, California",42206.0,15818.0,12595.0,1194.0,88.0,5492.0,3862.0,5379.0,3568.0,5492.0,505.0,249.0,386.0,449.0,345.0,305.0,237.0,458.0,206.0,579.0,483.0,354.0,294.0,182.0,206.0,254.0,06,105,0.9162418062636563,2021
"Tulare County, California",57394.0,470999.0,127123.0,309737.0,6344.0,139631.0,80125.0,181690.0,167329.0,139631.0,8552.0,6295.0,6182.0,7352.0,6447.0,7416.0,6096.0,7229.0,5632.0,11260.0,14645.0,17927.0,11087.0,8075.0,8358.0,7078.0,06,107,0.8894514828369059,2021
"Tuolumne County, California",66846.0,55243.0,43713.0,7132.0,934.0,23103.0,17262.0,20686.0,17807.0,23103.0,768.0,1411.0,1064.0,706.0,1064.0,873.0,1063.0,914.0,879.0,1958.0,1810.0,3351.0,2440.0,1441.0,1749.0,1612.0,06,109,0.8545210578712721,2021
"Ventura County, California",94150.0,845255.0,373110.0,366211.0,14147.0,274471.0,174394.0,402256.0,344533.0,274471.0,8982.0,6462.0,6235.0,6911.0,8148.0,8553.0,8397.0,8368.0,7997.0,15154.0,22576.0,37307.0,31283.0,23246.0,31783.0,43069.0,06,111,0.7272863071144128,2021
"Yolo County, California",78386.0,216703.0,97877.0,69578.0,5053.0,75471.0,39042.0,99145.0,73839.0,75471.0,5283.0,3349.0,2034.0,2605.0,2700.0,2238.0,2320.0,2041.0,1834.0,5373.0,6337.0,9378.0,7160.0,5322.0,7533.0,9964.0,06,113,0.7681626055041009,2021
"Yuba County, California",62666.0,80404.0,42294.0,23697.0,2721.0,26888.0,16556.0,32181.0,29302.0,26888.0,1627.0,1398.0,1044.0,1292.0,1209.0,995.0,1201.0,936.0,1157.0,2050.0,2698.0,3557.0,3217.0,1463.0,2015.0,1029.0,06,115,0.8867896459387087,2021
