county_name,median_hh_income,total_population,pop_white_non_hispanic,pop_hispanic_any_race,pop_black_non_hispanic,housing_units_total,housing_units_owner_occupied,commuters_total,commuters_drove_alone,hh_income_total,hh_income_under_10k,hh_income_10k_to_14999,hh_income_15k_to_19999,hh_income_20k_to_24999,hh_income_25k_to_29999,hh_income_30k_to_34999,hh_income_35k_to_39999,hh_income_40k_to_44999,hh_income_45k_to_49999,hh_income_50k_to_59999,hh_income_60k_to_74999,hh_income_75k_to_99999,hh_income_100k_to_124999,hh_income_125k_to_149999,hh_income_150k_to_199999,hh_income_200k_and_over,state_fips,county_fips,share_under_150k,year
"Calaveras County, California",54971.0,45994.0,38615.0,4595.0,467.0,18794.0,14816.0,18711.0,16411.0,18794.0,892.0,1016.0,800.0,1146.0,1192.0,608.0,1048.0,1107.0,688.0,1482.0,1993.0,2557.0,1956.0,993.0,822.0,494.0,06,009,0.9299776524422688,2010
"Colusa County, California",48016.0,21165.0,8899.0,11136.0,187.0,6972.0,4490.0,8383.0,7601.0,6972.0,376.0,445.0,351.0,446.0,453.0,451.0,427.0,336.0,301.0,692.0,722.0,821.0,466.0,280.0,217.0,188.0,06,011,0.9419104991394148,2010
"Contra Costa County, California",78385.0,1024809.0,505611.0,239836.0,90756.0,368087.0,255807.0,468171.0,384124.0,368087.0,14602.0,13384.0,12066.0,12549.0,13592.0,12595.0,12755.0,13442.0,12121.0,25047.0,34673.0,49796.0,39913.0,28389.0,33615.0,39548.0,06,013,0.8012344907589781,2010
"Del Norte County, California",36118.0,28471.0,18757.0,4896.0,944.0,9906.0,6031.0,9089.0,7815.0,9906.0,662.0,1289.0,744.0,991.0,454.0,737.0,350.0,376.0,374.0,823.0,1040.0,1047.0,545.0,197.0,121.0,156.0,06,015,0.9720371492025035,2010
"El Dorado County, California",70000.0,179053.0,144672.0,20641.0,1104.0,68394.0,52353.0,81721.0,71246.0,68394.0,2483.0,2213.0,2273.0,2545.0,2897.0,3249.0,2474.0,2785.0,2712.0,5511.0,7456.0,9388.0,7682.0,4638.0,5252.0,4836.0,06,017,0.8525016814340439,2010
"Fresno County, California",46430.0,908830.0,308759.0,446727.0,43673.0,283836.0,156132.0,351673.0,312803.0,283836.0,21431.0,19921.0,18728.0,18169.0,16507.0,15476.0,14202.0,13790.0,12029.0,23207.0,26919.0,33211.0,20296.0,11734.0,10428.0,7788.0,06,019,0.9358220944489071,2010
"Glenn County, California",43074.0,27935.0,16033.0,9989.0,197.0,9660.0,6518.0,11271.0,9787.0,9660.0,571.0,792.0,605.0,923.0,626.0,538.0,499.0,538.0,523.0,609.0,1052.0,1153.0,621.0,260.0,116.0,234.0,06,021,0.9637681159420289,2010
"Humboldt County, California",40089.0,133058.0,104123.0,12251.0,1414.0,54276.0,31240.0,58829.0,48971.0,54276.0,4354.0,4818.0,3904.0,4137.0,3225.0,3175.0,3479.0,2491.0,2461.0,4368.0,5391.0,5431.0,3171.0,1541.0,1216.0,1114.0,06,023,0.957071265384332,2010
"Imperial County, California",38685.0,168052.0,24627.0,132679.0,5413.0,47304.0,26779.0,55565.0,50288.0,47304.0,4045.0,4568.0,4181.0,3289.0,3037.0,2827.0,2413.0,1626.0,2159.0,3611.0,4122.0,4861.0,2972.0,1384.0,1408.0,801.0,06,025,0.9533020463385761,2010
"Inyo County, California",44808.0,18434.0,12442.0,3310.0,176.0,7982.0,5109.0,8442.0,7167.0,7982.0,444.0,543.0,567.0,559.0,471.0,405.0,519.0,499.0,244.0,661.0,746.0,855.0,715.0,276.0,352.0,126.0,06,027,0.9401152593335004,2010
"Kern County, California",47089.0,815693.0,327013.0,388756.0,44029.0,248057.0,152284.0,304506.0,280713.0,248057.0,16661.0,18238.0,15049.0,15160.0,14769.0,13552.0,12880.0,13419.0,10804.0,19985.0,24229.0,28936.0,18616.0,10618.0,8738.0,6403.0,06,029,0.9389616096300447,2010
"Kings County, California",48684.0,151122.0,55385.0,74726.0,10931.0,40606.0,22738.0,56356.0,50472.0,40606.0,2158.0,2276.0,2443.0,2722.0,2557.0,2374.0,2523.0,1821.0,1908.0,3768.0,4596.0,4466.0,3286.0,1768.0,1345.0,595.0,06,031,0.9522238092892676,2010
"Lake County, California",39491.0,64371.0,48392.0,10505.0,1367.0,25180.0,16902.0,23156.0,20145.0,25180.0,1944.0,2424.0,2154.0,1741.0,1339.0,1538.0,1623.0,1221.0,1401.0,2325.0,2234.0,1933.0,1529.0,772.0,663.0,339.0,06,033,0.9602065131056394,2010
"Lassen County, California",50317.0,35081.0,23606.0,5974.0,2849.0,10276.0,6545.0,10175.0,8747.0,10276.0,687.0,710.0,685.0,604.0,286.0,454.0,567.0,554.0,563.0,723.0,1201.0,1597.0,632.0,457.0,245.0,311.0,06,035,0.9458933437135072,2010
"Los Angeles County, California",55476.0,9758256.0,2772785.0,4599258.0,826481.0,3217889.0,1552091.0,4399339.0,3671019.0,3217889.0,199280.0,186531.0,171107.0,167685.0,159315.0,155526.0,147451.0,145973.0,128587.0,247863.0,319175.0,386173.0,267936.0,164826.0,178048.0,192413.0,06,037,0.8848745248826172,2010
"Madera County, California",46039.0,147738.0,58687.0,76719.0,5318.0,42089.0,26535.0,46267.0,41765.0,42089.0,2250.0,2925.0,2291.0,2712.0,2770.0,2750.0,2567.0,2393.0,1877.0,3829.0,4125.0,4252.0,3352.0,1685.0,1057.0,1254.0,06,039,0.9450925419943453,2010
"Marin County, California",89268.0,248601.0,184583.0,35829.0,7054.0,102727.0,65720.0,121354.0,92516.0,102727.0,3747.0,3471.0,3071.0,3161.0,3203.0,3885.0,2843.0,3645.0,2927.0,5645.0,8693.0,12187.0,11845.0,7060.0,10075.0,17269.0,06,041,0.7338187623506965,2010
"Mariposa County, California",49098.0,18290.0,15252.0,1699.0,99.0,7724.0,5410.0,7187.0,5071.0,7724.0,571.0,686.0,515.0,329.0,328.0,273.0,391.0,420.0,441.0,622.0,717.0,1025.0,716.0,278.0,231.0,181.0,06,043,0.9466597617814604,2010
"Mendocino County, California",43759.0,87487.0,61160.0,18468.0,619.0,34374.0,21601.0,37577.0,31101.0,34374.0,2441.0,2549.0,2302.0,2787.0,1852.0,2195.0,1529.0,2107.0,1794.0,3117.0,3136.0,3777.0,2062.0,1082.0,923.0,721.0,06,045,0.9521731541281201,2010
