county_name,median_hh_income,total_population,pop_white_non_hispanic,pop_hispanic_any_race,pop_black_non_hispanic,housing_units_total,housing_units_owner_occupied,commuters_total,commuters_drove_alone,hh_income_total,hh_income_under_10k,hh_income_10k_to_14999,hh_income_15k_to_19999,hh_income_20k_to_24999,hh_income_25k_to_29999,hh_income_30k_to_34999,hh_income_35k_to_39999,hh_income_40k_to_44999,hh_income_45k_to_49999,hh_income_50k_to_59999,hh_income_60k_to_74999,hh_income_75k_to_99999,hh_income_100k_to_124999,hh_income_125k_to_149999,hh_income_150k_to_199999,hh_income_200k_and_over,state_fips,county_fips,share_under_150k,year
"Orange County, California",94441.0,3170345.0,1262640.0,1071393.0,49452.0,1040001.0,595228.0,1558632.0,1335316.0,1040001.0,42707.0,27574.0,24264.0,28877.0,28800.0,31242.0,28214.0,31165.0,27330.0,60588.0,86558.0,130136.0,112305.0,89106.0,117592.0,173543.0,06,059,0.7200627691704142,2020
"Placer County, California",93677.0,391799.0,280266.0,55932.0,6080.0,145714.0,106894.0,180064.0,150569.0,145714.0,5427.0,3998.0,4015.0,4207.0,4213.0,4499.0,4058.0,3937.0,3788.0,8234.0,12001.0,19296.0,16315.0,11755.0,17536.0,22435.0,06,061,0.7256886778209369,2020
"Plumas County, California",57233.0,18844.0,15501.0,1749.0,254.0,8332.0,6077.0,7492.0,6551.0,8332.0,478.0,511.0,386.0,331.0,309.0,440.0,573.0,363.0,326.0,551.0,792.0,1063.0,863.0,442.0,542.0,362.0,06,063,0.8915026404224676,2020
"Riverside County, California",70732.0,2437864.0,837847.0,1204521.0,148003.0,736413.0,497259.0,1025471.0,918864.0,736413.0,38063.0,26825.0,27274.0,30527.0,29078.0,29383.0,26508.0,29890.0,25457.0,50825.0,74019.0,94677.0,77660.0,52061.0,62368.0,61798.0,06,065,0.8313908092334057,2020
"Sacramento County, California",70684.0,1537948.0,671965.0,360204.0,142796.0,547519.0,314234.0,699223.0,592920.0,547519.0,26417.0,22929.0,19231.0,19921.0,20560.0,22341.0,20918.0,21431.0,18932.0,42547.0,52889.0,72211.0,56523.0,39819.0,45950.0,44900.0,06,067,0.8340696852529319,2020
"San Benito County, California",85808.0,61547.0,20567.0,37015.0,475.0,18389.0,12013.0,28683.0,26106.0,18389.0,442.0,409.0,461.0,436.0,664.0,388.0,674.0,507.0,733.0,1134.0,2184.0,2446.0,2246.0,1691.0,1918.0,2056.0,06,069,0.7838925444559247,2020
"San Bernardino County, California",65761.0,2162532.0,596262.0,1163038.0,166814.0,640090.0,384774.0,916785.0,821845.0,640090.0,30136.0,26810.0,24282.0,27599.0,26166.0,28285.0,26115.0,27151.0,25064.0,50255.0,67049.0,87923.0,63025.0,41334.0,48366.0,40530.0,06,071,0.8611195300660844,2020
"San Diego County, California",82426.0,3323970.0,1492165.0,1126266.0,153310.0,1130703.0,609350.0,1629725.0,1344864.0,1130703.0,46664.0,35675.0,33169.0,37182.0,38509.0,38817.0,36954.0,38388.0,34530.0,76023.0,103138.0,143354.0,119642.0,88653.0,114636.0,145369.0,06,073,0.7700501369501982,2020
"San Francisco County, California",119136.0,874784.0,348449.0,132865.0,42803.0,362141.0,137679.0,509743.0,189734.0,362141.0,16757.0,17553.0,10199.0,9217.0,9037.0,7679.0,6994.0,7382.0,7018.0,14132.0,21356.0,31447.0,29056.0,25916.0,43434.0,104964.0,06,075,0.5902203837731712,2020
"San Joaquin County, California",68628.0,751615.0,230857.0,313385.0,50920.0,231092.0,133381.0,307317.0,278963.0,231092.0,11552.0,8566.0,8898.0,9593.0,9572.0,9757.0,8754.0,8539.0,8176.0,17905.0,23343.0,30072.0,23101.0,16181.0,19334.0,17749.0,06,077,0.8395314420230904,2020
"San Luis Obispo County, California",77948.0,282517.0,192959.0,64275.0,4476.0,106244.0,66635.0,130088.0,107674.0,106244.0,4965.0,3703.0,3493.0,3566.0,3593.0,3858.0,3384.0,3928.0,3438.0,7472.0,9906.0,14152.0,12113.0,8406.0,9459.0,10808.0,06,079,0.8092409924325138,2020
"San Mateo County, California",128091.0,765623.0,295172.0,184490.0,16772.0,263351.0,157703.0,405104.0,303097.0,263351.0,6755.0,5647.0,4849.0,5585.0,5007.0,5563.0,5384.0,5887.0,4499.0,11290.0,16095.0,27352.0,25113.0,20498.0,34434.0,79393.0,06,081,0.5677745670227188,2020
"Santa Clara County, California",130890.0,1924379.0,589644.0,482101.0,44917.0,635314.0,358228.0,972577.0,789624.0,635314.0,18079.0,14662.0,13056.0,12471.0,12282.0,13241.0,12366.0,13163.0,12447.0,24901.0,39536.0,59684.0,58589.0,52524.0,85980.0,192333.0,06,085,0.5619284322398058,2020
"Santa Cruz County, California",89986.0,273170.0,155409.0,91876.0,2610.0,96275.0,58094.0,132923.0,101961.0,96275.0,4223.0,3428.0,3334.0,2747.0,2588.0,2708.0,3093.0,2775.0,2575.0,5557.0,6788.0,12404.0,9333.0,6962.0,11628.0,16132.0,06,087,0.7116593092703194,2020
"Sierra County, California",52103.0,2898.0,2561.0,293.0,3.0,1250.0,917.0,1240.0,1051.0,1250.0,64.0,93.0,49.0,63.0,39.0,114.0,39.0,74.0,37.0,175.0,52.0,171.0,95.0,44.0,115.0,26.0,06,091,0.8872,2020
"Solano County, California",84638.0,444538.0,165326.0,119294.0,59249.0,151191.0,93839.0,207283.0,183472.0,151191.0,5465.0,3826.0,3361.0,4284.0,4654.0,4583.0,4759.0,5902.0,4491.0,10007.0,14921.0,22332.0,18620.0,12064.0,16465.0,15457.0,06,095,0.7888630937026675,2020
"Sonoma County, California",86173.0,496801.0,310607.0,134024.0,7380.0,188958.0,115845.0,248048.0,209988.0,188958.0,7017.0,5470.0,5807.0,4885.0,5358.0,6664.0,5798.0,6613.0,5176.0,12551.0,16800.0,26717.0,20818.0,15575.0,20534.0,23175.0,06,097,0.7686840461901586,2020
"Sutter County, California",63502.0,96315.0,43635.0,30101.0,1734.0,32586.0,19267.0,39908.0,36026.0,32586.0,1562.0,1365.0,1131.0,1315.0,1360.0,1594.0,1289.0,1440.0,1696.0,2581.0,3358.0,4428.0,3273.0,2076.0,2001.0,2117.0,06,101,0.8736267108574234,2020
"Tehama County, California",48895.0,64176.0,43273.0,16435.0,378.0,24661.0,16282.0,24149.0,22051.0,24661.0,1512.0,1818.0,1543.0,1567.0,1457.0,1225.0,1163.0,1074.0,1268.0,1512.0,2554.0,3158.0,1914.0,767.0,1095.0,1034.0,06,103,0.9136693564737846,2020
"Tulare County, California",52534.0,463955.0,128751.0,301919.0,5923.0,139044.0,79353.0,179001.0,165016.0,139044.0,8679.0,7476.0,6971.0,8671.0,6812.0,7582.0,6457.0,7450.0,5859.0,11230.0,13330.0,17788.0,10322.0,7657.0,7047.0,5713.0,06,107,0.9082304881907886,2020
"Tuolumne County, California",60509.0,54147.0,43139.0,6810.0,979.0,22937.0,16886.0,20018.0,17751.0,22937.0,1050.0,1694.0,855.0,990.0,1042.0,1075.0,861.0,1081.0,815.0,1911.0,1989.0,2981.0,2469.0,1379.0,1339.0,1406.0,06,109,0.8803243667436892,2020
"Yolo County, California",73746.0,218774.0,100258.0,69341.0,5137.0,74614.0,38280.0,98248.0,75261.0,74614.0,5481.0,3521.0,2164.0,3146.0,2566.0,2146.0,2293.0,2347.0,2224.0,4923.0,7121.0,8673.0,7400.0,4651.0,7600.0,8358.0,06,113,0.7861259281100061,2020
"Yuba County, California",59424.0,77524.0,41849.0,22318.0,2533.0,26434.0,16089.0,30960.0,28319.0,26434.0,1507.0,1527.0,1289.0,1101.0,1251.0,1288.0,1255.0,1015.0,1246.0,1885.0,2656.0,3356.0,3233.0,1225.0,1768.0,832.0,06,115,0.9016418249224484,2020
"Mono County, California",64924.0,14395.0,9338.0,3893.0,32.0,5196.0,3535.0,8095.0,5523.0,5196.0,151.0,141.0,22.0,253.0,177.0,75.0,144.0,204.0,371.0,748.0,678.0,1008.0,468.0,191.0,266.0,299.0,06,051,0.8912625096227867,2020
"Amador County, California",65187.0,39023.0,29961.0,5591.0,867.0,14844.0,11396.0,13998.0,12131.0,14844.0,691.0,620.0,553.0,808.0,771.0,700.0,644.0,569.0,354.0,1148.0,1721.0,2048.0,1456.0,942.0,837.0,982.0,06,005,0.8774589059552681,2020
"Calaveras County, California",67054.0,45828.0,36780.0,5710.0,450.0,16958.0,13492.0,16894.0,14578.0,16958.0,671.0,630.0,725.0,682.0,753.0,862.0,555.0,619.0,863.0,1558.0,1519.0,2484.0,1589.0,1058.0,1367.0,1023.0,06,009,0.8590635688170775,2020
"Del Norte County, California",49981.0,27692.0,16928.0,5552.0,723.0,9805.0,6706.0,8866.0,7855.0,9805.0,645.0,745.0,611.0,421.0,586.0,578.0,492.0,540.0,286.0,670.0,867.0,1216.0,899.0,543.0,357.0,349.0,06,015,0.9279959204487507,2020
"Glenn County, California",51682.0,28060.0,14298.0,11828.0,181.0,10216.0,5970.0,11469.0,10260.0,10216.0,564.0,853.0,541.0,590.0,438.0,201.0,508.0,601.0,662.0,969.0,986.0,1275.0,865.0,515.0,353.0,295.0,06,021,0.9365700861393892,2020
"Inyo County, California",59296.0,17930.0,10950.0,4115.0,85.0,7954.0,5170.0,7857.0,6518.0,7954.0,322.0,469.0,306.0,424.0,374.0,526.0,362.0,367.0,258.0,598.0,1092.0,993.0,713.0,434.0,456.0,260.0,06,027,0.9099823987930601,2020
"Lake County, California",49254.0,64276.0,44490.0,13667.0,1509.0,25508.0,17276.0,23014.0,18598.0,25508.0,1628.0,1897.0,1458.0,1201.0,1437.0,1490.0,1307.0,1316.0,1264.0,2155.0,2085.0,2799.0,1615.0,1377.0,1266.0,1213.0,06,033,0.9028148031989964,2020
"Los Angeles County, California",71358.0,10040682.0,2603280.0,4851344.0,779166.0,3332504.0,1534472.0,4780680.0,3902247.0,3332504.0,182331.0,152489.0,125341.0,133926.0,123498.0,130520.0,121776.0,124992.0,111345.0,224090.0,303773.0,410744.0,320588.0,223908.0,274002.0,369181.0,06,037,0.8069970808737214,2020
"Santa Barbara County, California",78925.0,444895.0,195329.0,203207.0,7910.0,148309.0,77504.0,208560.0,169361.0,148309.0,7182.0,4729.0,4207.0,4389.0,4470.0,4580.0,6274.0,5650.0,5232.0,10152.0,14081.0,19053.0,15006.0,10740.0,12949.0,19615.0,06,083,0.7804313966111295,2020
"Shasta County, California",57139.0,179267.0,141585.0,18566.0,1871.0,70845.0,46238.0,72254.0,64707.0,70845.0,3892.0,4507.0,3645.0,3143.0,3359.0,3390.0,3140.0,3370.0,3054.0,5284.0,7155.0,9529.0,5417.0,3996.0,4279.0,3685.0,06,089,0.8875855741407298,2020
"Siskiyou County, California",47403.0,43516.0,32878.0,5605.0,641.0,19195.0,12659.0,15976.0,13508.0,19195.0,1379.0,1215.0,1139.0,1380.0,955.0,1013.0,897.0,1211.0,917.0,1742.0,1883.0,1957.0,1400.0,957.0,707.0,443.0,06,093,0.9400885647303986,2020
"Stanislaus County, California",62873.0,546235.0,222962.0,256424.0,15869.0,174826.0,102675.0,223721.0,203423.0,174826.0,7535.0,7984.0,7287.0,7739.0,7707.0,8183.0,8107.0,7374.0,7515.0,13855.0,18673.0,23191.0,17250.0,10653.0,11574.0,10199.0,06,099,0.8754590278333886,2020
"Trinity County, California",41780.0,12541.0,10073.0,933.0,65.0,5896.0,4041.0,4025.0,3105.0,5896.0,630.0,435.0,411.0,431.0,358.0,291.0,298.0,327.0,334.0,534.0,487.0,468.0,288.0,277.0,250.0,77.0,06,105,0.944538670284939,2020
"Ventura County, California",89295.0,845599.0,379971.0,361648.0,14321.0,271639.0,172037.0,404157.0,355245.0,271639.0,9094.0,6854.0,6903.0,7743.0,8256.0,8604.0,7990.0,9325.0,8607.0,15336.0,23712.0,38382.0,30192.0,22271.0,30156.0,38214.0,06,111,0.7483056556680006,2020
