county_name,median_hh_income,total_population,pop_white_non_hispanic,pop_hispanic_any_race,pop_black_non_hispanic,housing_units_total,housing_units_owner_occupied,commuters_total,commuters_drove_alone,hh_income_total,hh_income_under_10k,hh_income_10k_to_14999,hh_income_15k_to_19999,hh_income_20k_to_24999,hh_income_25k_to_29999,hh_income_30k_to_34999,hh_income_35k_to_39999,hh_income_40k_to_44999,hh_income_45k_to_49999,hh_income_50k_to_59999,hh_income_60k_to_74999,hh_income_75k_to_99999,hh_income_100k_to_124999,hh_income_125k_to_149999,hh_income_150k_to_199999,hh_income_200k_and_over,state_fips,county_fips,share_under_150k,year
"Santa Clara County, California",101173.0,1885056.0,625218.0,496591.0,44874.0,626579.0,354255.0,912304.0,784320.0,626579.0,22491.0,19179.0,16400.0,17579.0,16591.0,18359.0,16283.0,17367.0,16052.0,32065.0,47310.0,68990.0,66364.0,51033.0,75884.0,124632.0,06,085,0.6799828912236127,2016
"Marin County, California",100310.0,259358.0,186361.0,40943.0,5849.0,104400.0,66200.0,127178.0,94695.0,104400.0,3524.0,3432.0,2992.0,3352.0,2906.0,3102.0,3202.0,3010.0,2675.0,5506.0,7208.0,11122.0,10432.0,7315.0,11224.0,23398.0,06,041,0.6683716475095786,2016
"Placer County, California",76926.0,370571.0,275220.0,49904.0,5162.0,136730.0,95824.0,163251.0,142840.0,136730.0,5487.0,5155.0,4766.0,4715.0,4953.0,4996.0,5070.0,4506.0,4158.0,9361.0,13428.0,18050.0,15305.0,11281.0,13342.0,12157.0,06,061,0.8135083741680684,2016
"Siskiyou County, California",38524.0,43668.0,33896.0,5100.0,695.0,19045.0,12123.0,15770.0,13257.0,19045.0,1721.0,1491.0,1482.0,1606.0,1355.0,1071.0,1064.0,765.0,828.0,1722.0,1816.0,1988.0,691.0,604.0,508.0,333.0,06,093,0.955841428196377,2016
"Shasta County, California",45582.0,179228.0,145094.0,16703.0,1700.0,69713.0,43292.0,69150.0,62234.0,69713.0,4686.0,5175.0,4190.0,4696.0,4164.0,4035.0,3918.0,3572.0,3220.0,5387.0,7422.0,7312.0,4645.0,2586.0,2784.0,1921.0,06,089,0.9325090011905958,2016
"Solano County, California",69227.0,429596.0,169401.0,109287.0,58604.0,145315.0,86083.0,189124.0,170921.0,145315.0,6944.0,6317.0,5382.0,5574.0,5527.0,5857.0,5375.0,6067.0,5083.0,11099.0,14591.0,21298.0,15102.0,10772.0,11465.0,8862.0,06,095,0.860117675394832,2016
"Del Norte County, California",42363.0,27628.0,17427.0,5326.0,632.0,9443.0,5748.0,8396.0,7410.0,9443.0,941.0,881.0,805.0,452.0,531.0,486.0,376.0,426.0,357.0,918.0,932.0,959.0,652.0,243.0,266.0,218.0,06,015,0.9487451021921,2016
"Glenn County, California",41699.0,27976.0,14845.0,11255.0,195.0,9801.0,5635.0,10138.0,9119.0,9801.0,964.0,846.0,822.0,485.0,576.0,410.0,633.0,437.0,411.0,1002.0,910.0,903.0,644.0,350.0,241.0,167.0,06,021,0.9583715947352311,2016
"Butte County, California",44366.0,223877.0,164398.0,34503.0,3279.0,85505.0,50051.0,87941.0,75481.0,85505.0,7309.0,6537.0,5691.0,5337.0,4806.0,5216.0,4188.0,4188.0,3436.0,6544.0,7973.0,8968.0,5548.0,3450.0,3564.0,2750.0,06,007,0.9261563651248464,2016
"Plumas County, California",50125.0,18754.0,15697.0,1578.0,26.0,8376.0,5967.0,7189.0,6370.0,8376.0,442.0,682.0,448.0,726.0,322.0,466.0,349.0,395.0,341.0,669.0,985.0,1205.0,565.0,238.0,276.0,267.0,06,063,0.9351719197707736,2016
"San Luis Obispo County, California",64014.0,278680.0,194201.0,61095.0,5188.0,104404.0,61624.0,127442.0,107562.0,104404.0,6453.0,4783.0,3924.0,4634.0,4206.0,4172.0,4142.0,4656.0,3997.0,8005.0,10602.0,14307.0,10486.0,6294.0,7134.0,6609.0,06,079,0.8683671123711735,2016
"Kern County, California",49788.0,871337.0,313983.0,449747.0,45298.0,262337.0,149309.0,323691.0,297723.0,262337.0,17625.0,16107.0,16362.0,16856.0,15298.0,14120.0,13315.0,11843.0,10046.0,19824.0,26073.0,30737.0,20839.0,11276.0,13016.0,9000.0,06,029,0.9160774118786141,2016
"Ventura County, California",78593.0,843110.0,393301.0,353232.0,13395.0,269338.0,170877.0,395139.0,354993.0,269338.0,8831.0,8532.0,8706.0,9603.0,9243.0,10230.0,9106.0,9924.0,9194.0,18666.0,26670.0,37145.0,29687.0,20187.0,25008.0,28606.0,06,111,0.8009415678441215,2016
"Calaveras County, California",53502.0,44787.0,36857.0,5028.0,256.0,17713.0,13643.0,15995.0,14163.0,17713.0,863.0,1010.0,1106.0,969.0,1066.0,940.0,774.0,886.0,745.0,1257.0,1509.0,2087.0,1633.0,1135.0,955.0,778.0,06,009,0.902162253711963,2016
"San Mateo County, California",98546.0,754748.0,305123.0,189305.0,17479.0,261010.0,154344.0,387602.0,309659.0,261010.0,8038.0,6152.0,6554.0,7781.0,6588.0,7672.0,7060.0,7868.0,7198.0,14298.0,21186.0,31737.0,26467.0,21441.0,28647.0,52323.0,06,081,0.6897820006896288,2016
"Tuolumne County, California",50731.0,53864.0,43743.0,6233.0,945.0,22083.0,14984.0,19075.0,16907.0,22083.0,1345.0,1422.0,1275.0,1038.0,1624.0,1350.0,1084.0,813.0,891.0,2209.0,2224.0,2586.0,1600.0,715.0,947.0,960.0,06,109,0.9136439795317666,2016
"Amador County, California",57032.0,36963.0,29436.0,4822.0,860.0,14248.0,10778.0,12196.0,10985.0,14248.0,801.0,705.0,829.0,839.0,657.0,768.0,656.0,497.0,703.0,1053.0,1828.0,2016.0,1136.0,763.0,403.0,594.0,06,005,0.9300252667040988,2016
"Lake County, California",36132.0,64076.0,46301.0,12086.0,1329.0,26194.0,16548.0,21401.0,17963.0,26194.0,2825.0,2296.0,2156.0,1806.0,2009.0,1784.0,1020.0,1216.0,1041.0,1840.0,2219.0,2832.0,1310.0,619.0,652.0,569.0,06,033,0.9533862716652669,2016
"Modoc County, California",41194.0,9033.0,7014.0,1335.0,82.0,3670.0,2740.0,3368.0,2659.0,3670.0,419.0,150.0,244.0,273.0,341.0,166.0,178.0,236.0,205.0,239.0,442.0,406.0,142.0,166.0,40.0,23.0,06,049,0.9828337874659401,2016
"Inyo County, California",47278.0,18326.0,11733.0,3867.0,179.0,7973.0,5204.0,8087.0,6507.0,7973.0,313.0,617.0,482.0,322.0,591.0,473.0,393.0,585.0,364.0,481.0,837.0,965.0,673.0,367.0,297.0,213.0,06,027,0.9360341151385928,2016
"Santa Barbara County, California",65161.0,439395.0,201836.0,195021.0,7622.0,143051.0,74440.0,202069.0,164730.0,143051.0,7366.0,6489.0,6405.0,5360.0,6268.0,6898.0,6187.0,5703.0,5416.0,10180.0,13777.0,18621.0,13058.0,9128.0,10426.0,11769.0,06,083,0.8448455445959833,2016
"Imperial County, California",42560.0,178807.0,21334.0,147880.0,4195.0,45800.0,25544.0,57190.0,51713.0,45800.0,4191.0,4784.0,3016.0,2903.0,2572.0,2515.0,1890.0,2002.0,1720.0,3034.0,4469.0,5067.0,3216.0,1846.0,1560.0,1015.0,06,025,0.9437772925764192,2016
"Alameda County, California",79831.0,1605217.0,523797.0,362070.0,176819.0,564293.0,296634.0,736979.0,534927.0,564293.0,28717.0,24566.0,19440.0,20781.0,18185.0,18747.0,18175.0,18632.0,17294.0,35023.0,47856.0,67428.0,57480.0,42402.0,56858.0,72709.0,06,001,0.7703905595142949,2016
"Napa County, California",74609.0,140823.0,75647.0,47164.0,2849.0,49375.0,30411.0,68274.0,59690.0,49375.0,1739.0,1973.0,1410.0,2121.0,1750.0,1728.0,1752.0,1991.0,2036.0,3386.0,4930.0,6413.0,5115.0,3613.0,4245.0,5173.0,06,055,0.8092556962025317,2016
"San Francisco County, California",87701.0,850282.0,350088.0,129898.0,43758.0,356797.0,131331.0,479139.0,202297.0,356797.0,22457.0,20708.0,12701.0,12106.0,10129.0,10310.0,9028.0,9532.0,8406.0,17317.0,25947.0,36378.0,33890.0,24935.0,37190.0,65763.0,06,075,0.7114521702817008,2016
"Colusa County, California",54946.0,21361.0,7881.0,12351.0,212.0,6962.0,4489.0,8944.0,8189.0,6962.0,271.0,331.0,297.0,397.0,340.0,369.0,334.0,363.0,398.0,714.0,846.0,983.0,548.0,154.0,387.0,230.0,06,011,0.9113760413674231,2016
"Kings County, California",47241.0,150261.0,50536.0,79862.0,8917.0,41845.0,20980.0,54567.0,49774.0,41845.0,2769.0,2660.0,2042.0,2977.0,2160.0,2450.0,2484.0,2348.0,2191.0,2901.0,4531.0,5027.0,2811.0,1618.0,1692.0,1184.0,06,031,0.9312701636993667,2016
"Fresno County, California",45963.0,963160.0,296265.0,501136.0,45506.0,299456.0,157227.0,368119.0,330459.0,299456.0,24317.0,21424.0,19052.0,19440.0,18308.0,17011.0,14148.0,13644.0,11639.0,22991.0,28326.0,31991.0,21232.0,12379.0,12912.0,10642.0,06,019,0.9213440371874332,2016
"Orange County, California",78145.0,3132211.0,1314672.0,1070553.0,47971.0,1017012.0,581506.0,1501853.0,1325725.0,1017012.0,45635.0,32680.0,33261.0,37032.0,35701.0,37019.0,34741.0,36168.0,34949.0,69344.0,93421.0,131384.0,104640.0,75565.0,95223.0,120249.0,06,059,0.7881322934242664,2016
"Sutter County, California",52943.0,95406.0,45750.0,28485.0,1759.0,32028.0,18290.0,37746.0,34606.0,32028.0,1846.0,2083.0,1882.0,1529.0,1655.0,1779.0,1573.0,1396.0,1399.0,2456.0,3553.0,3818.0,2820.0,1639.0,1528.0,1072.0,06,101,0.9188210315973523,2016
"San Joaquin County, California",55045.0,714860.0,242025.0,289329.0,47799.0,221707.0,123450.0,277798.0,253496.0,221707.0,13501.0,12791.0,11411.0,12935.0,10815.0,11122.0,9258.0,10109.0,8938.0,17672.0,22342.0,27356.0,20327.0,11439.0,12485.0,9206.0,06,077,0.9021636664606891,2016
"Merced County, California",44397.0,265001.0,78119.0,152475.0,8221.0,78270.0,40889.0,93760.0,83825.0,78270.0,5776.0,5496.0,4951.0,5400.0,4444.0,4668.0,4779.0,4085.0,3165.0,6861.0,7642.0,8253.0,4750.0,2856.0,2946.0,2198.0,06,047,0.9342787785869426,2016
"Mariposa County, California",49265.0,17645.0,14381.0,1789.0,226.0,7255.0,5052.0,6966.0,5440.0,7255.0,608.0,392.0,526.0,398.0,275.0,306.0,373.0,395.0,418.0,663.0,790.0,893.0,548.0,299.0,218.0,153.0,06,043,0.9488628532046864,2016
"Yuba County, California",48739.0,73897.0,42150.0,19903.0,2198.0,25655.0,14964.0,27106.0,24627.0,25655.0,1440.0,1704.0,1572.0,1785.0,1512.0,1470.0,1296.0,1131.0,1277.0,2286.0,2867.0,3072.0,1861.0,899.0,1062.0,421.0,06,115,0.9421945039953226,2016
"Contra Costa County, California",82881.0,1107925.0,504792.0,277676.0,93809.0,387540.0,250055.0,506484.0,405530.0,387540.0,15082.0,12997.0,12404.0,13217.0,11644.0,13480.0,11826.0,12851.0,12422.0,25197.0,35549.0,47864.0,40984.0,30195.0,39034.0,52794.0,06,013,0.7630489755896166,2016
"Lassen County, California",51457.0,31945.0,21101.0,5880.0,2808.0,9501.0,6136.0,8760.0,7752.0,9501.0,642.0,645.0,458.0,573.0,555.0,446.0,463.0,346.0,489.0,824.0,1102.0,1105.0,698.0,426.0,515.0,214.0,06,035,0.9232712346068835,2016
"Stanislaus County, California",51591.0,530561.0,234089.0,234995.0,13102.0,170328.0,96348.0,206066.0,188369.0,170328.0,10000.0,10641.0,9659.0,8661.0,9191.0,9608.0,8132.0,8500.0,7748.0,14707.0,17212.0,21031.0,13794.0,7980.0,7611.0,5853.0,06,099,0.9209525151472453,2016
"Sonoma County, California",66833.0,497776.0,320566.0,129634.0,6669.0,189043.0,112774.0,238691.0,205794.0,189043.0,7930.0,7725.0,7270.0,7932.0,7865.0,7674.0,8211.0,6978.0,7833.0,15154.0,19434.0,25349.0,18623.0,12344.0,14650.0,14071.0,06,097,0.8480716027570447,2016
"Tehama County, California",40687.0,63015.0,44001.0,14959.0,356.0,23573.0,15644.0,22690.0,20651.0,23573.0,1414.0,1766.0,1883.0,1826.0,1666.0,1609.0,1456.0,1044.0,1137.0,1810.0,2330.0,2557.0,1273.0,738.0,525.0,539.0,06,103,0.9548636151529292,2016
"Mono County, California",58937.0,14051.0,9254.0,3865.0,74.0,4950.0,2733.0,7522.0,3948.0,4950.0,92.0,168.0,164.0,149.0,201.0,310.0,362.0,232.0,213.0,621.0,572.0,713.0,499.0,267.0,176.0,211.0,06,051,0.9218181818181819,2016
"San Benito County, California",73814.0,58051.0,20984.0,33864.0,416.0,17390.0,10824.0,25603.0,23954.0,17390.0,489.0,647.0,664.0,737.0,557.0,710.0,754.0,678.0,553.0,1187.0,1839.0,2595.0,2163.0,1021.0,1625.0,1171.0,06,069,0.8392179413456009,2016
"Sacramento County, California",57509.0,1479300.0,685952.0,332967.0,141420.0,527335.0,291117.0,632480.0,553691.0,527335.0,33333.0,29810.0,24921.0,25303.0,25132.0,24728.0,23206.0,23475.0,21398.0,41178.0,53378.0,66546.0,47907.0,28451.0,32661.0,25908.0,06,067,0.8889339793489907,2016
"El Dorado County, California",72586.0,183000.0,144069.0,22868.0,1576.0,67528.0,50614.0,78177.0,67454.0,67528.0,2648.0,2866.0,2429.0,2832.0,2825.0,2921.0,3063.0,2052.0,2330.0,4530.0,6246.0,8405.0,6998.0,4933.0,5690.0,6760.0,06,017,0.8156320341191802,2016
"Monterey County, California",60889.0,430201.0,133626.0,247084.0,10653.0,125916.0,62601.0,182614.0,150299.0,125916.0,5577.0,4947.0,4999.0,6204.0,5933.0,5964.0,6096.0,5725.0,5672.0,10848.0,13517.0,16312.0,11289.0,7173.0,7959.0,7701.0,06,053,0.8756313732964833,2016
"Sierra County, California",43984.0,2931.0,2519.0,305.0,2.0,1275.0,1024.0,1186.0,934.0,1275.0,90.0,82.0,119.0,44.0,63.0,49.0,101.0,96.0,48.0,70.0,92.0,105.0,130.0,70.0,54.0,62.0,06,091,0.9090196078431373,2016
