county_name,median_hh_income,total_population,pop_white_non_hispanic,pop_hispanic_any_race,pop_black_non_hispanic,housing_units_total,housing_units_owner_occupied,commuters_total,commuters_drove_alone,hh_income_total,hh_income_under_10k,hh_income_10k_to_14999,hh_income_15k_to_19999,hh_income_20k_to_24999,hh_income_25k_to_29999,hh_income_30k_to_34999,hh_income_35k_to_39999,hh_income_40k_to_44999,hh_income_45k_to_49999,hh_income_50k_to_59999,hh_income_60k_to_74999,hh_income_75k_to_99999,hh_income_100k_to_124999,hh_income_125k_to_149999,hh_income_150k_to_199999,hh_income_200k_and_over,state_fips,county_fips,share_under_150k,year
"Merced County, California",43565.0,256398.0,81483.0,141027.0,8857.0,74496.0,40412.0,91826.0,81991.0,74496.0,5644.0,5505.0,5051.0,4998.0,5045.0,4564.0,3655.0,3773.0,3442.0,5823.0,7563.0,7879.0,4940.0,2580.0,2010.0,2024.0,06,047,0.945849441580756,2012
"Mariposa County, California",52584.0,18193.0,15110.0,1714.0,141.0,7256.0,5230.0,7123.0,5351.0,7256.0,432.0,409.0,518.0,478.0,272.0,414.0,444.0,219.0,276.0,541.0,600.0,1203.0,660.0,366.0,282.0,142.0,06,043,0.9415656008820287,2012
"Yuba County, California",46641.0,72244.0,42230.0,18193.0,1975.0,24133.0,14450.0,25695.0,22903.0,24133.0,1298.0,1526.0,1636.0,1597.0,1696.0,1368.0,1162.0,1469.0,903.0,2231.0,2671.0,3133.0,1472.0,799.0,794.0,378.0,06,115,0.9514357933120623,2012
"Contra Costa County, California",78187.0,1052047.0,503249.0,255128.0,93001.0,373145.0,249560.0,473623.0,388082.0,373145.0,14721.0,13782.0,13391.0,12491.0,12870.0,13001.0,12920.0,13772.0,12195.0,25624.0,34716.0,45778.0,40338.0,29057.0,36692.0,41797.0,06,013,0.7896554958528186,2012
"Lassen County, California",51921.0,34628.0,23029.0,6108.0,2852.0,10127.0,6361.0,10163.0,8935.0,10127.0,615.0,688.0,490.0,727.0,462.0,413.0,447.0,585.0,419.0,819.0,1138.0,1533.0,740.0,496.0,303.0,252.0,06,035,0.94519601066456,2012
"Stanislaus County, California",49866.0,515115.0,240545.0,216009.0,13250.0,165999.0,98027.0,198002.0,179936.0,165999.0,10001.0,10923.0,10009.0,9837.0,9405.0,9259.0,8682.0,7936.0,7166.0,13522.0,17150.0,20476.0,12396.0,8036.0,6415.0,4786.0,06,099,0.9325236899017464,2012
"Sonoma County, California",63565.0,483456.0,320460.0,119747.0,7063.0,184502.0,113096.0,225785.0,194006.0,184502.0,7873.0,7477.0,8348.0,9220.0,8498.0,7644.0,7827.0,9016.0,7566.0,14441.0,18881.0,24643.0,17737.0,11920.0,11973.0,11438.0,06,097,0.8731124865855112,2012
"Tehama County, California",40307.0,63200.0,45453.0,13885.0,360.0,23552.0,15385.0,22298.0,19646.0,23552.0,1505.0,2033.0,1758.0,1598.0,1512.0,1737.0,1522.0,1451.0,1145.0,2174.0,2278.0,1952.0,1421.0,691.0,419.0,356.0,06,103,0.9670940896739131,2012
"Mono County, California",61868.0,14181.0,9674.0,3747.0,69.0,5056.0,2854.0,7812.0,5661.0,5056.0,146.0,257.0,191.0,258.0,309.0,298.0,333.0,257.0,220.0,188.0,596.0,942.0,433.0,363.0,188.0,77.0,06,051,0.9475870253164557,2012
"San Benito County, California",63939.0,55467.0,21094.0,31300.0,445.0,16840.0,10828.0,23955.0,21757.0,16840.0,629.0,894.0,660.0,847.0,537.0,833.0,661.0,676.0,575.0,1507.0,1707.0,2404.0,1666.0,1117.0,1251.0,876.0,06,069,0.8736935866983373,2012
"Sacramento County, California",55846.0,1422348.0,688966.0,305985.0,138550.0,512496.0,295190.0,599406.0,524759.0,512496.0,27987.0,29311.0,24331.0,25786.0,25486.0,26846.0,25209.0,24117.0,20114.0,42756.0,54363.0,66770.0,44825.0,27171.0,27308.0,20116.0,06,067,0.9074646436264868,2012
