county_name,median_hh_income,total_population,pop_white_non_hispanic,pop_hispanic_any_race,pop_black_non_hispanic,housing_units_total,housing_units_owner_occupied,commuters_total,commuters_drove_alone,hh_income_total,hh_income_under_10k,hh_income_10k_to_14999,hh_income_15k_to_19999,hh_income_20k_to_24999,hh_income_25k_to_29999,hh_income_30k_to_34999,hh_income_35k_to_39999,hh_income_40k_to_44999,hh_income_45k_to_49999,hh_income_50k_to_59999,hh_income_60k_to_74999,hh_income_75k_to_99999,hh_income_100k_to_124999,hh_income_125k_to_149999,hh_income_150k_to_199999,hh_income_200k_and_over,state_fips,county_fips,share_under_150k,year
"Glenn County, California",70487.0,28623.0,13918.0,12632.0,158.0,9763.0,6157.0,12523.0,11013.0,9763.0,345.0,345.0,384.0,257.0,369.0,409.0,310.0,547.0,505.0,528.0,1179.0,1396.0,1117.0,751.0,796.0,525.0,06,021,0.8646932295401004,2023
"Humboldt County, California",61135.0,135418.0,95115.0,18744.0,1523.0,54878.0,30879.0,58287.0,46355.0,54878.0,3920.0,2758.0,2199.0,2307.0,2202.0,2837.0,2418.0,2165.0,2292.0,3790.0,5316.0,6319.0,4897.0,3334.0,3739.0,4385.0,06,023,0.851962535077809,2023
"Imperial County, California",56393.0,179319.0,16894.0,153460.0,3935.0,48844.0,27732.0,60149.0,53017.0,48844.0,3332.0,2324.0,3210.0,2721.0,2151.0,1931.0,1870.0,2278.0,2208.0,3912.0,3588.0,5586.0,4824.0,3529.0,2665.0,2715.0,06,025,0.8898534108590616,2023
"Inyo County, California",72432.0,18803.0,11094.0,4469.0,112.0,7923.0,5316.0,8327.0,6462.0,7923.0,306.0,439.0,307.0,335.0,202.0,160.0,417.0,377.0,393.0,406.0,685.0,1076.0,836.0,469.0,662.0,853.0,06,027,0.8087845513063233,2023
"Kern County, California",67660.0,910433.0,279058.0,507456.0,43962.0,281416.0,168321.0,353983.0,321132.0,281416.0,14557.0,12927.0,10376.0,11403.0,13689.0,11242.0,11496.0,11050.0,10615.0,19902.0,26258.0,35520.0,28289.0,17837.0,22509.0,23746.0,06,029,0.8356347897774113,2023
"Kings County, California",68750.0,152830.0,43991.0,87860.0,9143.0,43736.0,23976.0,57406.0,52254.0,43736.0,2449.0,1283.0,1530.0,1406.0,1855.0,1426.0,1589.0,2086.0,2225.0,3076.0,4952.0,6137.0,4845.0,2794.0,3054.0,3029.0,06,031,0.8609154929577465,2023
"Lake County, California",58738.0,68139.0,44464.0,16184.0,1314.0,26364.0,18701.0,24030.0,19009.0,26364.0,1672.0,1350.0,1333.0,1091.0,956.0,1055.0,1253.0,1185.0,990.0,2658.0,2370.0,2844.0,1934.0,1665.0,1931.0,2077.0,06,033,0.8479745106964042,2023
"Lassen County, California",64395.0,31177.0,19131.0,7027.0,2330.0,9060.0,6180.0,9354.0,8383.0,9060.0,539.0,264.0,426.0,357.0,407.0,269.0,574.0,417.0,302.0,703.0,793.0,1289.0,967.0,621.0,614.0,518.0,06,035,0.8750551876379691,2023
"Los Angeles County, California",87760.0,9848406.0,2477324.0,4753369.0,742849.0,3390254.0,1562207.0,4705602.0,3560688.0,3390254.0,174697.0,126151.0,90152.0,108816.0,103475.0,100028.0,101823.0,104745.0,98443.0,194106.0,278534.0,405623.0,338349.0,255038.0,349352.0,560922.0,06,037,0.7315027133660191,2023
"Madera County, California",75496.0,158790.0,48992.0,95835.0,3846.0,44513.0,29168.0,58341.0,49297.0,44513.0,2427.0,1727.0,1472.0,1546.0,1396.0,1783.0,1688.0,1845.0,1236.0,2805.0,4165.0,6711.0,4378.0,3094.0,3939.0,4301.0,06,039,0.8148855390560061,2023
"Marin County, California",142785.0,258765.0,172256.0,49128.0,5544.0,103201.0,65927.0,123715.0,75973.0,103201.0,3511.0,2048.0,1622.0,1608.0,1936.0,1935.0,1751.0,2292.0,2049.0,4433.0,5905.0,9753.0,7992.0,6574.0,11354.0,38438.0,06,041,0.5175240549994671,2023
"Mariposa County, California",65378.0,17060.0,13030.0,2341.0,216.0,7515.0,5616.0,7269.0,5380.0,7515.0,245.0,385.0,309.0,352.0,354.0,474.0,241.0,335.0,213.0,526.0,820.0,793.0,722.0,488.0,703.0,555.0,06,043,0.8326014637391883,2023
"Mendocino County, California",64688.0,90709.0,56350.0,24440.0,749.0,34570.0,21044.0,36396.0,29341.0,34570.0,1944.0,1784.0,1509.0,1271.0,1455.0,1413.0,1348.0,1585.0,1164.0,2597.0,3216.0,4593.0,2762.0,2813.0,2342.0,2774.0,06,045,0.8520104136534568,2023
"Merced County, California",65044.0,285597.0,69294.0,178961.0,7773.0,84605.0,45097.0,107310.0,93173.0,84605.0,5094.0,3274.0,3088.0,3929.0,3420.0,3666.0,3192.0,3014.0,3675.0,7098.0,8534.0,11653.0,7678.0,5538.0,5901.0,5851.0,06,047,0.8610956799243543,2023
"Modoc County, California",56648.0,8646.0,6502.0,1321.0,72.0,3264.0,2524.0,3092.0,2502.0,3264.0,204.0,63.0,186.0,194.0,63.0,132.0,216.0,244.0,110.0,399.0,337.0,495.0,218.0,152.0,99.0,152.0,06,049,0.9231004901960784,2023
"Mono County, California",86953.0,13169.0,8631.0,3513.0,12.0,5521.0,3819.0,7525.0,5411.0,5521.0,148.0,186.0,112.0,254.0,91.0,234.0,44.0,111.0,166.0,649.0,384.0,680.0,737.0,621.0,406.0,698.0,06,051,0.8000362253214998,2023
"Monterey County, California",94486.0,435834.0,120310.0,265748.0,8785.0,132046.0,69033.0,187975.0,150465.0,132046.0,4189.0,2913.0,2856.0,3746.0,3567.0,3624.0,3793.0,4405.0,4075.0,7701.0,11105.0,17802.0,15662.0,10846.0,14679.0,21083.0,06,053,0.7291701376792936,2023
"Napa County, California",108970.0,136070.0,67232.0,48801.0,2440.0,49663.0,31985.0,66491.0,53729.0,49663.0,1777.0,1178.0,768.0,910.0,1331.0,1176.0,1372.0,1087.0,1323.0,2949.0,3310.0,5738.0,4918.0,4261.0,6461.0,11104.0,06,055,0.6463161709924894,2023
"Nevada County, California",84905.0,102452.0,83696.0,10723.0,309.0,41873.0,31170.0,43247.0,31885.0,41873.0,2198.0,1163.0,1188.0,1524.0,1416.0,1490.0,1379.0,1052.0,1638.0,1900.0,3864.0,4897.0,4676.0,2768.0,4415.0,6305.0,06,057,0.7439877725503308,2023
"Orange County, California",113702.0,3164063.0,1191304.0,1080480.0,48224.0,1074654.0,606605.0,1561569.0,1224009.0,1074654.0,44057.0,23570.0,18703.0,24010.0,22430.0,23441.0,25449.0,25068.0,23773.0,49384.0,75724.0,117841.0,114581.0,90850.0,136813.0,258960.0,06,059,0.6317205351675981,2023
"Placer County, California",114678.0,412435.0,277453.0,63412.0,6560.0,155422.0,115446.0,190489.0,145334.0,155422.0,5416.0,2722.0,2977.0,3643.0,3537.0,3338.0,3925.0,3624.0,3314.0,6806.0,11124.0,17321.0,16685.0,13632.0,20888.0,36470.0,06,061,0.630953146916138,2023
"Plumas County, California",64946.0,19607.0,16039.0,1965.0,132.0,8055.0,6024.0,6939.0,6048.0,8055.0,428.0,201.0,310.0,388.0,210.0,255.0,302.0,437.0,356.0,672.0,890.0,1088.0,934.0,388.0,476.0,720.0,06,063,0.8515207945375544,2023
"Riverside County, California",89672.0,2449909.0,784572.0,1239702.0,149836.0,762234.0,524872.0,1064271.0,911560.0,762234.0,30603.0,19616.0,20382.0,21465.0,22807.0,23428.0,21939.0,22824.0,23656.0,45923.0,66992.0,100223.0,85477.0,63508.0,88187.0,105204.0,06,065,0.7462839495483015,2023
"Sacramento County, California",88724.0,1584047.0,657865.0,379734.0,144563.0,568223.0,333143.0,729635.0,562287.0,568223.0,24956.0,18229.0,14143.0,16440.0,15354.0,15550.0,18417.0,16555.0,17654.0,33097.0,50000.0,76917.0,62241.0,47875.0,62860.0,77935.0,06,067,0.7522187591843343,2023
"San Benito County, California",108289.0,66056.0,19986.0,40783.0,569.0,20188.0,13613.0,31004.0,26794.0,20188.0,498.0,583.0,270.0,269.0,301.0,463.0,292.0,502.0,602.0,1039.0,1581.0,2833.0,2229.0,2046.0,2691.0,3989.0,06,069,0.6691103625916386,2023
"San Bernardino County, California",82184.0,2187816.0,560649.0,1193691.0,166813.0,668004.0,411081.0,951784.0,820782.0,668004.0,27761.0,21303.0,17746.0,21329.0,22150.0,21986.0,23399.0,22122.0,22454.0,41758.0,63027.0,90569.0,74745.0,54999.0,70652.0,72004.0,06,071,0.7864443925485476,2023
"San Diego County, California",102285.0,3282782.0,1417346.0,1127221.0,145704.0,1159822.0,632194.0,1627877.0,1233006.0,1159822.0,45700.0,27282.0,24835.0,29953.0,28838.0,29540.0,28684.0,30815.0,30517.0,60058.0,91511.0,140759.0,123936.0,97042.0,142968.0,227384.0,06,073,0.6806820356916837,2023
"San Francisco County, California",141446.0,836321.0,313559.0,133266.0,40243.0,362650.0,139610.0,474659.0,164349.0,362650.0,15384.0,15680.0,8668.0,8733.0,6823.0,7250.0,5683.0,6508.0,6584.0,11537.0,17790.0,30331.0,26289.0,22369.0,41955.0,131066.0,06,075,0.5228981111264305,2023
"San Joaquin County, California",88531.0,787416.0,220011.0,332543.0,52610.0,241373.0,148522.0,331583.0,289023.0,241373.0,10669.0,6672.0,5937.0,6824.0,7051.0,6993.0,8026.0,6834.0,6881.0,15063.0,20978.0,32401.0,26256.0,20424.0,28022.0,32342.0,06,077,0.7499140334668749,2023
"San Luis Obispo County, California",93398.0,281486.0,184190.0,68980.0,3086.0,108897.0,67403.0,128498.0,100708.0,108897.0,4483.0,2968.0,3357.0,2887.0,3255.0,2687.0,3471.0,3268.0,3312.0,5995.0,9007.0,13020.0,12817.0,8334.0,12657.0,17379.0,06,079,0.7241797294691313,2023
"San Mateo County, California",156000.0,745100.0,266446.0,185378.0,15321.0,264424.0,156244.0,386605.0,256456.0,264424.0,6924.0,4152.0,3124.0,4508.0,4204.0,4033.0,4332.0,5430.0,5011.0,8612.0,14893.0,22110.0,20749.0,19976.0,33140.0,103226.0,06,081,0.48429038211357517,2023
"Santa Barbara County, California",95977.0,443975.0,184336.0,211412.0,6832.0,148960.0,78754.0,202844.0,156711.0,148960.0,6660.0,4399.0,3603.0,3597.0,3823.0,3744.0,4095.0,4263.0,5114.0,7869.0,12425.0,17543.0,15025.0,11952.0,16927.0,27921.0,06,083,0.6989258861439313,2023
"Santa Clara County, California",159674.0,1903297.0,537099.0,477632.0,42949.0,654467.0,361910.0,971394.0,686698.0,654467.0,18517.0,11391.0,8987.0,11011.0,10477.0,9536.0,9971.0,10488.0,10583.0,20891.0,33423.0,54705.0,53664.0,46416.0,82575.0,261832.0,06,085,0.4737595631254135,2023
"Santa Cruz County, California",109266.0,266021.0,145237.0,93116.0,1990.0,96873.0,58102.0,128338.0,92219.0,96873.0,3576.0,2625.0,2353.0,2551.0,2219.0,2425.0,2258.0,2355.0,2680.0,4242.0,6626.0,11178.0,9662.0,6936.0,12244.0,22943.0,06,087,0.6367718559350902,2023
"Shasta County, California",71931.0,181554.0,138823.0,20604.0,1591.0,71473.0,46711.0,74434.0,64880.0,71473.0,3599.0,2955.0,2328.0,3212.0,2946.0,2716.0,2361.0,2887.0,2296.0,5110.0,6609.0,9680.0,7449.0,4584.0,5842.0,6899.0,06,089,0.821736879660851,2023
"Sierra County, California",60000.0,2731.0,2426.0,262.0,8.0,1206.0,944.0,1059.0,874.0,1206.0,32.0,70.0,134.0,62.0,30.0,35.0,51.0,74.0,18.0,97.0,152.0,134.0,75.0,46.0,52.0,144.0,06,091,0.8374792703150912,2023
"Siskiyou County, California",55499.0,43834.0,32529.0,5757.0,722.0,18907.0,13179.0,16009.0,13555.0,18907.0,1260.0,1073.0,961.0,950.0,846.0,1054.0,840.0,803.0,802.0,1477.0,1808.0,2166.0,1666.0,1014.0,1324.0,863.0,06,093,0.8843285555614323,2023
"Solano County, California",99994.0,450824.0,154748.0,130628.0,56789.0,155800.0,98510.0,206848.0,174889.0,155800.0,6553.0,3789.0,2877.0,2833.0,3675.0,3852.0,3613.0,4094.0,4370.0,8893.0,12128.0,21228.0,18186.0,14394.0,19719.0,25596.0,06,095,0.7091463414634146,2023
"Sonoma County, California",102840.0,485642.0,287210.0,142986.0,7062.0,190498.0,118489.0,239742.0,192291.0,190498.0,6750.0,4572.0,3523.0,4244.0,4210.0,4653.0,4625.0,4961.0,5219.0,9973.0,15542.0,24267.0,21111.0,15643.0,25052.0,36153.0,06,097,0.6787105376434398,2023
"Stanislaus County, California",79661.0,552250.0,207182.0,271787.0,14636.0,176457.0,107644.0,232981.0,208662.0,176457.0,7496.0,5995.0,5017.0,5360.0,5792.0,5872.0,5730.0,6935.0,5869.0,12034.0,16958.0,24831.0,20057.0,14130.0,16384.0,17997.0,06,099,0.8051593306017897,2023
"Sutter County, California",75450.0,98971.0,41558.0,32061.0,1578.0,33240.0,19672.0,41493.0,37145.0,33240.0,1245.0,1474.0,1020.0,1054.0,951.0,1046.0,1330.0,1102.0,1472.0,2795.0,3024.0,4331.0,3351.0,2464.0,2827.0,3754.0,06,101,0.8020156438026474,2023
"Tehama County, California",61834.0,65520.0,41228.0,18458.0,541.0,24526.0,16574.0,24688.0,21442.0,24526.0,1280.0,1272.0,737.0,970.0,1205.0,1063.0,985.0,1454.0,1103.0,1866.0,2438.0,3135.0,2199.0,1605.0,1590.0,1624.0,06,103,0.8689553942754628,2023
"Trinity County, California",53498.0,15886.0,12595.0,936.0,146.0,5373.0,3924.0,4959.0,3357.0,5373.0,481.0,143.0,300.0,296.0,244.0,304.0,256.0,210.0,286.0,473.0,349.0,790.0,375.0,129.0,265.0,472.0,06,105,0.8628326819281593,2023
"Tulare County, California",69489.0,475774.0,125098.0,314250.0,6156.0,142026.0,83253.0,186521.0,171505.0,142026.0,6884.0,4867.0,4914.0,4695.0,5883.0,5574.0,6137.0,5386.0,6757.0,10423.0,15374.0,19687.0,13880.0,9365.0,11459.0,10741.0,06,107,0.8436905918634616,2023
"Tuolumne County, California",72259.0,54873.0,43120.0,7250.0,881.0,22809.0,16912.0,20252.0,16933.0,22809.0,698.0,1158.0,935.0,663.0,826.0,672.0,824.0,1006.0,759.0,1871.0,2223.0,2795.0,2516.0,1936.0,1725.0,2202.0,06,109,0.8278311192950151,2023
"Ventura County, California",107327.0,838259.0,359342.0,367516.0,14033.0,278045.0,178388.0,400619.0,329083.0,278045.0,9419.0,5271.0,4996.0,5532.0,6061.0,6647.0,7162.0,8462.0,7330.0,14298.0,19844.0,34597.0,29337.0,24642.0,36454.0,57993.0,06,111,0.6603175744933374,2023
"Yolo County, California",88818.0,217782.0,93721.0,72347.0,5364.0,76640.0,41046.0,101489.0,71988.0,76640.0,5495.0,2770.0,1803.0,1936.0,2972.0,2093.0,1548.0,1830.0,2160.0,4296.0,6588.0,8298.0,7241.0,6268.0,8206.0,13136.0,06,113,0.7215292275574112,2023
"Yuba County, California",73313.0,83079.0,42130.0,24887.0,2920.0,28063.0,17769.0,34118.0,30278.0,28063.0,1725.0,1057.0,967.0,1269.0,862.0,979.0,1189.0,684.0,717.0,2081.0,2683.0,4022.0,3426.0,1826.0,2412.0,2164.0,06,115,0.8369383173573745,2023
