county_name,median_hh_income,total_population,pop_white_non_hispanic,pop_hispanic_any_race,pop_black_non_hispanic,housing_units_total,housing_units_owner_occupied,commuters_total,commuters_drove_alone,hh_income_total,hh_income_under_10k,hh_income_10k_to_14999,hh_income_15k_to_19999,hh_income_20k_to_24999,hh_income_25k_to_29999,hh_income_30k_to_34999,hh_income_35k_to_39999,hh_income_40k_to_44999,hh_income_45k_to_49999,hh_income_50k_to_59999,hh_income_60k_to_74999,hh_income_75k_to_99999,hh_income_100k_to_124999,hh_income_125k_to_149999,hh_income_150k_to_199999,hh_income_200k_and_over,state_fips,county_fips,share_under_150k,year
"Sacramento County, California",63902.0,1510023.0,682500.0,347025.0,144003.0,536029.0,300082.0,671083.0,587410.0,536029.0,29236.0,27434.0,21956.0,23297.0,23270.0,22787.0,21105.0,21966.0,20208.0,41626.0,52315.0,69723.0,50968.0,34778.0,40791.0,34569.0,06,067,0.8594105915911266,2018
"El Dorado County, California",80582.0,186661.0,145990.0,23631.0,1432.0,69172.0,52990.0,81390.0,69326.0,69172.0,2593.0,2436.0,2491.0,2609.0,2520.0,2369.0,2394.0,2074.0,2366.0,4492.0,6147.0,8942.0,7723.0,5158.0,6287.0,8571.0,06,017,0.7852021048979356,2018
"Monterey County, California",66676.0,433212.0,131238.0,252588.0,10606.0,126052.0,64362.0,187205.0,152625.0,126052.0,4820.0,4179.0,4128.0,5433.0,5232.0,5610.0,5159.0,5643.0,5181.0,10789.0,13467.0,17300.0,11386.0,8320.0,9041.0,10364.0,06,053,0.8460555961031955,2018
"San Francisco County, California",104552.0,870044.0,353670.0,132651.0,43619.0,359673.0,135275.0,504358.0,202814.0,359673.0,18633.0,18570.0,11303.0,11146.0,9470.0,9037.0,7697.0,8709.0,7497.0,14492.0,23428.0,33637.0,31612.0,26904.0,40785.0,86753.0,06,075,0.6454056879443272,2018
"San Diego County, California",74855.0,3302833.0,1515380.0,1106925.0,155536.0,1118980.0,593890.0,1603486.0,1361907.0,1118980.0,51029.0,39441.0,37574.0,40743.0,42521.0,41750.0,41849.0,41811.0,38912.0,78376.0,106429.0,144979.0,115805.0,81827.0,98349.0,117585.0,06,073,0.8070260415735759,2018
"Tulare County, California",47518.0,460477.0,133617.0,295149.0,5870.0,136106.0,77314.0,172133.0,158742.0,136106.0,9449.0,9406.0,8420.0,8835.0,7327.0,7825.0,7171.0,6636.0,5962.0,11234.0,12807.0,15118.0,9449.0,5855.0,5448.0,5164.0,06,107,0.9220313579122155,2018
"Humboldt County, California",45528.0,135768.0,101305.0,15360.0,1342.0,54267.0,30853.0,58275.0,47598.0,54267.0,3804.0,4175.0,3365.0,3524.0,3402.0,2757.0,3049.0,2775.0,2418.0,4699.0,5226.0,5712.0,3647.0,2017.0,1888.0,1809.0,06,023,0.9318738828385575,2018
"Alpine County, California",64688.0,1146.0,678.0,105.0,9.0,299.0,251.0,356.0,276.0,299.0,11.0,20.0,9.0,13.0,7.0,25.0,14.0,12.0,11.0,23.0,28.0,27.0,37.0,14.0,26.0,22.0,06,003,0.8394648829431438,2018
"Madera County, California",52884.0,155013.0,53531.0,88806.0,4835.0,44759.0,28627.0,53980.0,49239.0,44759.0,2850.0,2516.0,2080.0,2202.0,2275.0,2223.0,2522.0,2579.0,1998.0,3611.0,4760.0,5195.0,3823.0,2704.0,1832.0,1589.0,06,039,0.9235684443352175,2018
"Santa Cruz County, California",78041.0,273765.0,157540.0,91676.0,2359.0,95756.0,56873.0,131355.0,102267.0,95756.0,4893.0,4046.0,3273.0,3818.0,3275.0,3459.0,2894.0,3506.0,2776.0,6636.0,7717.0,11540.0,9305.0,6350.0,8902.0,13366.0,06,087,0.7674506036175279,2018
"Trinity County, California",38497.0,12862.0,10607.0,930.0,87.0,5796.0,3868.0,4590.0,3403.0,5796.0,577.0,504.0,382.0,485.0,353.0,416.0,267.0,322.0,214.0,413.0,542.0,556.0,356.0,137.0,164.0,108.0,06,105,0.9530710835058661,2018
"Riverside County, California",63948.0,2383286.0,856468.0,1154517.0,144503.0,718349.0,472401.0,984230.0,889302.0,718349.0,39712.0,30031.0,30788.0,33387.0,32468.0,32912.0,30340.0,30430.0,26259.0,52055.0,72876.0,94201.0,70408.0,46138.0,51748.0,44596.0,06,065,0.865881347367366,2018
"San Bernardino County, California",60164.0,2135413.0,623262.0,1127813.0,168864.0,630633.0,373740.0,881534.0,800841.0,630633.0,34198.0,31835.0,28028.0,31376.0,29804.0,28946.0,26615.0,28458.0,24328.0,51026.0,65978.0,83245.0,58691.0,37270.0,40547.0,30288.0,06,071,0.8876763505874257,2018
"Marin County, California",110217.0,260295.0,185809.0,41335.0,5597.0,105258.0,67200.0,128692.0,94268.0,105258.0,3448.0,2877.0,2503.0,2971.0,2544.0,3010.0,2580.0,2544.0,2734.0,5336.0,6910.0,10687.0,9490.0,8268.0,11730.0,27626.0,06,041,0.6260996788842653,2018
"Placer County, California",84357.0,380077.0,278380.0,52498.0,5868.0,140661.0,100700.0,170441.0,148042.0,140661.0,5616.0,4796.0,4100.0,4665.0,4685.0,4942.0,4223.0,4406.0,3962.0,8586.0,13265.0,18041.0,15378.0,12369.0,15169.0,16458.0,06,061,0.7751544493498553,2018
"Shasta County, California",50905.0,179085.0,143575.0,17605.0,2140.0,70473.0,44721.0,70789.0,63431.0,70473.0,4231.0,4935.0,3799.0,4058.0,3836.0,3705.0,3625.0,3578.0,2951.0,5169.0,7835.0,8110.0,5160.0,3041.0,3722.0,2718.0,06,089,0.9086174847104564,2018
"Solano County, California",77609.0,438530.0,168870.0,114406.0,59500.0,149067.0,90420.0,200623.0,180559.0,149067.0,6100.0,5323.0,4218.0,5220.0,5065.0,5209.0,5003.0,5745.0,5221.0,10308.0,14907.0,21756.0,16813.0,11636.0,14073.0,12470.0,06,095,0.8219391280430948,2018
"Colusa County, California",56704.0,21464.0,7672.0,12655.0,277.0,7113.0,4371.0,9403.0,8627.0,7113.0,252.0,363.0,340.0,550.0,326.0,409.0,295.0,393.0,296.0,474.0,872.0,1073.0,499.0,282.0,398.0,291.0,06,011,0.903135104737804,2018
"Tehama County, California",42899.0,63373.0,43539.0,15623.0,420.0,24025.0,15575.0,23719.0,21458.0,24025.0,1658.0,1774.0,1754.0,1995.0,1426.0,1459.0,1131.0,1260.0,972.0,2030.0,2355.0,2530.0,1547.0,711.0,776.0,647.0,06,103,0.9407700312174818,2018
"Yuba County, California",52624.0,75493.0,42085.0,20990.0,2340.0,26179.0,15387.0,29756.0,27058.0,26179.0,1289.0,1879.0,1357.0,1478.0,1323.0,1174.0,1669.0,1260.0,1027.0,2122.0,2622.0,3264.0,2363.0,1228.0,1450.0,674.0,06,115,0.9188662668551129,2018
"Lassen County, California",56362.0,31185.0,20528.0,5834.0,2695.0,9493.0,6445.0,8478.0,7679.0,9493.0,497.0,609.0,367.0,574.0,440.0,469.0,349.0,463.0,338.0,896.0,1083.0,1171.0,887.0,501.0,599.0,250.0,06,035,0.9105656799747183,2018
"Sonoma County, California",76753.0,501317.0,318237.0,132985.0,7192.0,189339.0,115093.0,247521.0,212635.0,189339.0,7132.0,6950.0,6928.0,6193.0,6559.0,6979.0,6600.0,6966.0,5950.0,13929.0,18336.0,27194.0,19433.0,13669.0,17769.0,18752.0,06,097,0.8071131673875958,2018
"Imperial County, California",45834.0,180216.0,19773.0,151019.0,3906.0,44057.0,25717.0,59142.0,53258.0,44057.0,3622.0,4272.0,3046.0,2654.0,2174.0,2270.0,1862.0,1826.0,1810.0,2927.0,4159.0,5127.0,3515.0,1763.0,1709.0,1321.0,06,025,0.9312254579295004,2018
"Alameda County, California",92574.0,1643700.0,523391.0,369061.0,172329.0,572870.0,305134.0,767292.0,547295.0,572870.0,24255.0,21621.0,15842.0,17881.0,16424.0,17541.0,16042.0,15373.0,15907.0,32350.0,44380.0,66253.0,57461.0,47003.0,67134.0,97403.0,06,001,0.7127847504669471,2018
"Napa County, California",84753.0,140530.0,74159.0,47687.0,2764.0,49032.0,31256.0,69074.0,59762.0,49032.0,1582.0,1465.0,1353.0,1700.0,1701.0,1518.0,1620.0,1805.0,1706.0,3297.0,4403.0,6142.0,5361.0,3917.0,4977.0,6485.0,06,055,0.7662342959699788,2018
"Sierra County, California",48125.0,2930.0,2567.0,324.0,6.0,1241.0,1010.0,1168.0,878.0,1241.0,45.0,127.0,88.0,57.0,49.0,69.0,15.0,88.0,93.0,76.0,63.0,135.0,176.0,87.0,48.0,25.0,06,091,0.9411764705882353,2018
"Yolo County, California",65923.0,214977.0,101274.0,67809.0,5215.0,73510.0,38013.0,95318.0,74380.0,73510.0,5640.0,3773.0,3197.0,3233.0,2585.0,2857.0,2442.0,2552.0,2441.0,5533.0,6670.0,8701.0,6333.0,4720.0,5690.0,7143.0,06,113,0.8254251122296287,2018
"Nevada County, California",63240.0,99092.0,84470.0,9281.0,601.0,40904.0,30406.0,42329.0,34466.0,40904.0,2085.0,1934.0,1558.0,1905.0,2017.0,1658.0,1738.0,1919.0,1730.0,3007.0,3758.0,5233.0,4147.0,2505.0,2738.0,2972.0,06,057,0.8604048503813808,2018
"Mendocino County, California",49233.0,87422.0,57314.0,21679.0,511.0,34090.0,20173.0,36532.0,30938.0,34090.0,2289.0,2555.0,2096.0,1872.0,1887.0,2002.0,1592.0,1544.0,1441.0,2720.0,3705.0,3957.0,2518.0,1476.0,1280.0,1156.0,06,045,0.9285420944558521,2018
"Los Angeles County, California",64251.0,10098052.0,2659052.0,4893603.0,795505.0,3306109.0,1514629.0,4749180.0,3963851.0,3306109.0,192319.0,168753.0,145179.0,151685.0,140329.0,142109.0,131332.0,136976.0,117732.0,230413.0,304198.0,396793.0,295737.0,204866.0,239855.0,307833.0,06,037,0.8343406100645805,2018
"Santa Clara County, California",116178.0,1922200.0,615912.0,495455.0,45379.0,635525.0,360658.0,955422.0,817073.0,635525.0,20454.0,17520.0,14317.0,14773.0,14573.0,14703.0,14926.0,15293.0,14016.0,28824.0,42403.0,65389.0,59791.0,54878.0,83325.0,160340.0,06,085,0.6165925809370206,2018
"Siskiyou County, California",44200.0,43540.0,33390.0,5336.0,619.0,19257.0,12633.0,16309.0,13607.0,19257.0,1554.0,1307.0,1227.0,1453.0,1169.0,1025.0,1044.0,972.0,853.0,1663.0,1841.0,2157.0,1212.0,727.0,619.0,434.0,06,093,0.9453185854494469,2018
"Del Norte County, California",45258.0,27424.0,17172.0,5340.0,758.0,9799.0,6115.0,8474.0,7484.0,9799.0,879.0,829.0,801.0,489.0,504.0,611.0,334.0,437.0,232.0,979.0,1033.0,1140.0,678.0,256.0,281.0,316.0,06,015,0.9390754158587611,2018
"Glenn County, California",47395.0,27897.0,14507.0,11504.0,223.0,10017.0,5981.0,10711.0,9440.0,10017.0,857.0,863.0,598.0,635.0,506.0,296.0,296.0,694.0,503.0,1040.0,976.0,1070.0,613.0,548.0,334.0,188.0,06,021,0.9478885893980233,2018
"Butte County, California",48443.0,227075.0,164390.0,36358.0,3303.0,86797.0,51358.0,92011.0,79124.0,86797.0,6590.0,6413.0,5995.0,4665.0,4495.0,4269.0,4294.0,3898.0,3960.0,6486.0,7867.0,9407.0,6554.0,4004.0,4115.0,3785.0,06,007,0.9089830293673744,2018
"Kings County, California",53865.0,150075.0,49058.0,81154.0,8784.0,42735.0,22114.0,55612.0,50443.0,42735.0,2329.0,2404.0,2081.0,2008.0,2488.0,2197.0,2177.0,2310.0,2083.0,3183.0,4483.0,5962.0,3661.0,1949.0,1943.0,1477.0,06,031,0.91997191997192,2018
"Plumas County, California",53270.0,18699.0,15571.0,1629.0,194.0,8047.0,5868.0,7277.0,6362.0,8047.0,402.0,610.0,381.0,480.0,288.0,432.0,346.0,485.0,358.0,649.0,849.0,1057.0,698.0,350.0,397.0,265.0,06,063,0.9177333167640115,2018
"San Luis Obispo County, California",70699.0,281455.0,194574.0,63002.0,4912.0,105317.0,63986.0,128339.0,108652.0,105317.0,5649.0,4287.0,3608.0,4307.0,3717.0,3718.0,4276.0,4265.0,3329.0,7766.0,10626.0,13799.0,11439.0,7423.0,8158.0,8950.0,06,079,0.8375570895486958,2018
"Fresno County, California",51261.0,978130.0,291455.0,515907.0,44474.0,304624.0,160944.0,387400.0,350582.0,304624.0,21380.0,19989.0,16672.0,18703.0,16529.0,17076.0,13047.0,14570.0,11125.0,23005.0,30086.0,35192.0,22645.0,15356.0,15704.0,13545.0,06,019,0.903983271180209,2018
"Kern County, California",52479.0,883053.0,307030.0,465842.0,45053.0,267913.0,155395.0,333091.0,306991.0,267913.0,17667.0,15647.0,14308.0,15722.0,14994.0,13635.0,14003.0,12039.0,10696.0,20655.0,26957.0,30489.0,22739.0,12574.0,14736.0,11052.0,06,029,0.9037448724026083,2018
"Orange County, California",85398.0,3164182.0,1296036.0,1080195.0,50412.0,1032373.0,592269.0,1546371.0,1366613.0,1032373.0,43771.0,30304.0,28568.0,34267.0,31974.0,34070.0,31214.0,34300.0,30574.0,65187.0,91896.0,132431.0,106933.0,82232.0,107421.0,147231.0,06,059,0.7533333397909476,2018
"Ventura County, California",84017.0,848112.0,388301.0,360017.0,13677.0,271226.0,171554.0,404178.0,362739.0,271226.0,8653.0,7711.0,7936.0,8808.0,8806.0,9115.0,8693.0,9722.0,8429.0,17873.0,24938.0,38297.0,29965.0,21544.0,27073.0,33663.0,06,111,0.7760686659833497,2018
"Calaveras County, California",58151.0,45235.0,36905.0,5297.0,299.0,17417.0,13526.0,16701.0,14464.0,17417.0,753.0,792.0,888.0,793.0,888.0,912.0,763.0,938.0,774.0,1476.0,1442.0,2241.0,1397.0,1161.0,1375.0,824.0,06,009,0.8737440431762071,2018
"Sutter County, California",56955.0,95872.0,44769.0,29354.0,1793.0,32360.0,18560.0,38011.0,34606.0,32360.0,1593.0,1561.0,1632.0,1652.0,1502.0,1784.0,1642.0,1435.0,1475.0,2630.0,3572.0,3959.0,3085.0,1777.0,1721.0,1340.0,06,101,0.9054079110012361,2018
"San Mateo County, California",113776.0,765935.0,303047.0,189002.0,16838.0,261969.0,156864.0,401339.0,315367.0,261969.0,7627.0,6048.0,5705.0,5962.0,6102.0,6323.0,6049.0,6560.0,5637.0,12284.0,18004.0,28976.0,26126.0,21178.0,32301.0,67087.0,06,081,0.6206115990823342,2018
"Tuolumne County, California",56493.0,53932.0,43364.0,6527.0,880.0,22427.0,15656.0,20024.0,18166.0,22427.0,1297.0,1450.0,984.0,1078.0,1338.0,1008.0,863.0,977.0,994.0,1782.0,2263.0,3114.0,1745.0,1293.0,886.0,1355.0,06,109,0.9000758014892764,2018
"San Joaquin County, California",61145.0,732212.0,237887.0,301256.0,49926.0,226727.0,126097.0,295859.0,271530.0,226727.0,11947.0,11352.0,10502.0,11340.0,10646.0,10096.0,9756.0,10059.0,8358.0,17578.0,22439.0,28778.0,21230.0,14173.0,15258.0,13215.0,06,077,0.8744172507023865,2018
"Amador County, California",61198.0,37829.0,29763.0,5132.0,749.0,14090.0,10798.0,12863.0,11380.0,14090.0,593.0,550.0,743.0,736.0,834.0,742.0,648.0,555.0,510.0,984.0,1776.0,1948.0,1286.0,869.0,591.0,725.0,06,005,0.9066004258339248,2018
