county_name,median_hh_income,total_population,pop_white_non_hispanic,pop_hispanic_any_race,pop_black_non_hispanic,housing_units_total,housing_units_owner_occupied,commuters_total,commuters_drove_alone,hh_income_total,hh_income_under_10k,hh_income_10k_to_14999,hh_income_15k_to_19999,hh_income_20k_to_24999,hh_income_25k_to_29999,hh_income_30k_to_34999,hh_income_35k_to_39999,hh_income_40k_to_44999,hh_income_45k_to_49999,hh_income_50k_to_59999,hh_income_60k_to_74999,hh_income_75k_to_99999,hh_income_100k_to_124999,hh_income_125k_to_149999,hh_income_150k_to_199999,hh_income_200k_and_over,state_fips,county_fips,share_under_150k,year
"Kings County, California",57848.0,150691.0,48537.0,82116.0,8779.0,43452.0,22733.0,56799.0,51917.0,43452.0,2251.0,1973.0,2236.0,1778.0,2192.0,2360.0,1928.0,2266.0,1997.0,3432.0,5261.0,5964.0,3916.0,2149.0,2126.0,1623.0,06,031,0.9137208874159992,2019
"Plumas County, California",55359.0,18660.0,15514.0,1670.0,141.0,8450.0,6156.0,7485.0,6512.0,8450.0,517.0,554.0,347.0,346.0,301.0,408.0,514.0,376.0,451.0,619.0,847.0,1187.0,815.0,366.0,445.0,357.0,06,063,0.9050887573964497,2019
"San Luis Obispo County, California",73518.0,282165.0,194375.0,63534.0,4909.0,105981.0,65248.0,130710.0,109505.0,105981.0,5501.0,3780.0,3471.0,4172.0,3532.0,3830.0,4225.0,3916.0,3411.0,7684.0,10389.0,14140.0,11542.0,7345.0,9422.0,9621.0,06,079,0.8203168492465631,2019
"Fresno County, California",53969.0,984521.0,289650.0,522364.0,44209.0,307906.0,164124.0,395689.0,358839.0,307906.0,21025.0,18162.0,15904.0,18342.0,15456.0,16446.0,13158.0,14270.0,11406.0,22576.0,30333.0,36876.0,25446.0,15561.0,17908.0,15037.0,06,019,0.8930030593752639,2019
"Kern County, California",53350.0,887641.0,303225.0,473374.0,45761.0,270282.0,157554.0,337438.0,312464.0,270282.0,17271.0,15213.0,14826.0,14821.0,14700.0,14480.0,12947.0,11874.0,11074.0,20416.0,27448.0,30874.0,23241.0,13129.0,16048.0,11920.0,06,029,0.8965228909065347,2019
"Orange County, California",90234.0,3168044.0,1285855.0,1078726.0,51269.0,1037492.0,595272.0,1562046.0,1373411.0,1037492.0,43296.0,28288.0,26706.0,31746.0,29477.0,32677.0,30132.0,31670.0,29900.0,63366.0,88193.0,133015.0,108938.0,83863.0,115175.0,161050.0,06,059,0.7337569831863764,2019
"Ventura County, California",88131.0,847263.0,384818.0,361601.0,14297.0,271040.0,171174.0,407902.0,366144.0,271040.0,8137.0,7231.0,7312.0,8458.0,8161.0,8949.0,7966.0,9641.0,8185.0,16451.0,23691.0,38054.0,30585.0,22711.0,29510.0,35998.0,06,111,0.7583087367178276,2019
"Calaveras County, California",63158.0,45514.0,36837.0,5489.0,315.0,16942.0,13173.0,16860.0,14753.0,16942.0,626.0,549.0,781.0,829.0,815.0,823.0,581.0,699.0,796.0,1623.0,1764.0,2419.0,1402.0,992.0,1302.0,941.0,06,009,0.8676071302089482,2019
"Sutter County, California",59050.0,96109.0,44412.0,29748.0,1684.0,32636.0,18839.0,38584.0,35352.0,32636.0,1571.0,1584.0,1399.0,1721.0,1575.0,1715.0,1441.0,1461.0,1417.0,2681.0,3338.0,3964.0,3401.0,1923.0,1870.0,1575.0,06,101,0.8944417207991175,2019
"San Mateo County, California",122641.0,767423.0,301123.0,187248.0,16718.0,263543.0,158543.0,406128.0,316662.0,263543.0,7110.0,5799.0,5510.0,5580.0,5559.0,6088.0,5619.0,6246.0,5242.0,11281.0,16880.0,28226.0,24838.0,20645.0,33763.0,75157.0,06,081,0.5867088103269675,2019
"Tuolumne County, California",60108.0,54045.0,43341.0,6617.0,948.0,22502.0,16039.0,20071.0,17981.0,22502.0,1144.0,1565.0,1000.0,921.0,1319.0,924.0,885.0,952.0,823.0,1704.0,2232.0,2934.0,2115.0,1407.0,1207.0,1370.0,06,109,0.8854768465025331,2019
"San Joaquin County, California",64432.0,742603.0,236509.0,307463.0,50030.0,228567.0,129419.0,303147.0,277817.0,228567.0,11002.0,10271.0,10073.0,10176.0,10199.0,10069.0,9407.0,8813.0,8888.0,17759.0,22709.0,29898.0,21447.0,15241.0,17143.0,15472.0,06,077,0.8573066103155749,2019
"Amador County, California",62772.0,38429.0,30035.0,5340.0,848.0,14594.0,11165.0,13281.0,11634.0,14594.0,656.0,597.0,693.0,662.0,876.0,629.0,623.0,600.0,432.0,1113.0,1749.0,2077.0,1329.0,969.0,825.0,764.0,06,005,0.8911196382074825,2019
"Lake County, California",47040.0,64195.0,45258.0,13224.0,1331.0,25660.0,17034.0,23281.0,18858.0,25660.0,1880.0,1983.0,1338.0,1350.0,1651.0,1366.0,1523.0,1256.0,1422.0,1886.0,2092.0,3126.0,1774.0,1005.0,1175.0,833.0,06,033,0.9217459080280592,2019
"Yuba County, California",58054.0,76360.0,42145.0,21563.0,2554.0,26354.0,15948.0,30628.0,27948.0,26354.0,1455.0,1511.0,1183.0,1252.0,1257.0,1092.0,1501.0,1349.0,994.0,2092.0,2584.0,3206.0,2947.0,1286.0,1708.0,937.0,06,115,0.8996357289216058,2019
"Lassen County, California",56352.0,30818.0,20164.0,5844.0,2612.0,9280.0,6270.0,8340.0,7552.0,9280.0,347.0,509.0,472.0,530.0,396.0,523.0,355.0,489.0,377.0,921.0,1005.0,1135.0,910.0,493.0,539.0,279.0,06,035,0.9118534482758621,2019
"Sonoma County, California",81018.0,499772.0,316022.0,133569.0,7399.0,189374.0,116393.0,249638.0,214381.0,189374.0,6514.0,6249.0,6113.0,5302.0,6178.0,6750.0,6173.0,6838.0,5913.0,13346.0,18130.0,26846.0,19851.0,15174.0,19147.0,20850.0,06,097,0.7887936041906491,2019
"Imperial County, California",47622.0,180701.0,19228.0,152172.0,3882.0,44829.0,26156.0,59343.0,53262.0,44829.0,3429.0,4276.0,3110.0,2561.0,2330.0,2032.0,1943.0,1905.0,1928.0,2777.0,4179.0,5389.0,3948.0,1894.0,1820.0,1308.0,06,025,0.9302237390974593,2019
"Alameda County, California",99406.0,1656754.0,520447.0,371019.0,171168.0,577177.0,308891.0,781901.0,552777.0,577177.0,23592.0,20319.0,15096.0,16388.0,15487.0,16268.0,14620.0,14203.0,15364.0,30977.0,41005.0,66584.0,57311.0,47160.0,70852.0,111951.0,06,001,0.683280865315146,2019
"Napa County, California",88596.0,139623.0,73210.0,47544.0,2780.0,48705.0,31276.0,69238.0,59596.0,48705.0,1640.0,1428.0,1162.0,1277.0,1547.0,1356.0,1487.0,1695.0,1752.0,3230.0,4048.0,6397.0,5197.0,3876.0,5305.0,7308.0,06,055,0.7410327481778052,2019
"Sierra County, California",52148.0,3040.0,2662.0,324.0,2.0,1319.0,994.0,1195.0,943.0,1319.0,55.0,121.0,86.0,67.0,61.0,77.0,26.0,66.0,73.0,78.0,71.0,197.0,128.0,73.0,110.0,30.0,06,091,0.8938589840788476,2019
"Yolo County, California",70228.0,217352.0,101452.0,68704.0,5279.0,74296.0,38315.0,97220.0,76744.0,74296.0,5318.0,3484.0,3076.0,2976.0,2703.0,2540.0,2510.0,2335.0,2305.0,5577.0,6745.0,8895.0,6631.0,4804.0,6450.0,7947.0,06,113,0.8062210616991493,2019
"Nevada County, California",66096.0,99244.0,84513.0,9373.0,478.0,40855.0,30316.0,42907.0,34464.0,40855.0,1956.0,1852.0,1546.0,1732.0,1752.0,2143.0,1567.0,1841.0,1669.0,2743.0,3780.0,5292.0,3861.0,2580.0,2931.0,3610.0,06,057,0.8398971974054583,2019
"Mendocino County, California",51416.0,87224.0,56857.0,21898.0,626.0,34408.0,20611.0,36446.0,30220.0,34408.0,1914.0,2468.0,2050.0,1818.0,1979.0,1778.0,1564.0,1636.0,1489.0,3022.0,3390.0,4057.0,3035.0,1400.0,1438.0,1370.0,06,045,0.9183910718437572,2019
"Los Angeles County, California",68044.0,10081570.0,2641770.0,4888434.0,790252.0,3316795.0,1519516.0,4811408.0,4016706.0,3316795.0,185622.0,157633.0,135556.0,142811.0,129873.0,138123.0,126853.0,127576.0,116721.0,225974.0,300644.0,408135.0,310236.0,213893.0,258815.0,338330.0,06,037,0.8199632476532315,2019
"Santa Clara County, California",124055.0,1927470.0,607903.0,490978.0,45259.0,640215.0,361105.0,966853.0,824617.0,640215.0,19318.0,15984.0,13413.0,13741.0,13757.0,14560.0,14004.0,14108.0,13242.0,27458.0,40680.0,63431.0,58544.0,52595.0,86446.0,178934.0,06,085,0.5854830018040814,2019
"Siskiyou County, California",45241.0,43468.0,33081.0,5467.0,684.0,19240.0,12509.0,16123.0,13579.0,19240.0,1435.0,1367.0,1037.0,1432.0,1077.0,1043.0,1063.0,1133.0,811.0,1575.0,1817.0,2130.0,1398.0,840.0,622.0,460.0,06,093,0.9437629937629938,2019
"Del Norte County, California",45283.0,27495.0,17028.0,5429.0,899.0,9945.0,6273.0,8838.0,7884.0,9945.0,753.0,733.0,777.0,506.0,503.0,788.0,368.0,529.0,288.0,973.0,900.0,1044.0,774.0,464.0,211.0,334.0,06,015,0.9451985922574158,2019
