county_name,median_hh_income,total_population,pop_white_non_hispanic,pop_hispanic_any_race,pop_black_non_hispanic,housing_units_total,housing_units_owner_occupied,commuters_total,commuters_drove_alone,hh_income_total,hh_income_under_10k,hh_income_10k_to_14999,hh_income_15k_to_19999,hh_income_20k_to_24999,hh_income_25k_to_29999,hh_income_30k_to_34999,hh_income_35k_to_39999,hh_income_40k_to_44999,hh_income_45k_to_49999,hh_income_50k_to_59999,hh_income_60k_to_74999,hh_income_75k_to_99999,hh_income_100k_to_124999,hh_income_125k_to_149999,hh_income_150k_to_199999,hh_income_200k_and_over,state_fips,county_fips,share_under_150k,year
"Glenn County, California",64033.0,28657.0,14223.0,12418.0,72.0,9742.0,5906.0,12118.0,10600.0,9742.0,396.0,564.0,347.0,395.0,514.0,386.0,302.0,579.0,409.0,709.0,1109.0,1260.0,915.0,707.0,743.0,407.0,06,021,0.8819544241428865,2022
"Humboldt County, California",57881.0,136132.0,97416.0,17129.0,1601.0,54495.0,30965.0,58327.0,46838.0,54495.0,3665.0,3007.0,2328.0,2497.0,2830.0,3039.0,2126.0,2802.0,2041.0,3749.0,4815.0,6503.0,4838.0,3327.0,3396.0,3532.0,06,023,0.8728690705569319,2022
"Imperial County, California",53847.0,179578.0,17181.0,153382.0,4084.0,47024.0,27122.0,59335.0,52392.0,47024.0,3493.0,2440.0,3222.0,2651.0,2169.0,1948.0,1795.0,2460.0,1997.0,3468.0,3687.0,5221.0,5003.0,3103.0,1999.0,2368.0,06,025,0.9071325280707724,2022
"Inyo County, California",63417.0,18829.0,11213.0,4500.0,121.0,7849.0,5178.0,8094.0,6400.0,7849.0,432.0,422.0,342.0,327.0,258.0,281.0,458.0,333.0,387.0,410.0,853.0,1082.0,582.0,512.0,522.0,648.0,06,027,0.8509364250222958,2022
"Kern County, California",63883.0,906883.0,285219.0,501705.0,44199.0,277499.0,165473.0,351806.0,320120.0,277499.0,14927.0,14128.0,10874.0,12247.0,14516.0,11648.0,10634.0,11948.0,10352.0,20815.0,25353.0,34860.0,26270.0,17173.0,20358.0,21396.0,06,029,0.8495345929174519,2022
"Kings County, California",68540.0,152515.0,45886.0,85622.0,9091.0,43594.0,23924.0,56893.0,52353.0,43594.0,2298.0,1005.0,1605.0,1463.0,1792.0,1493.0,1877.0,1985.0,2156.0,3137.0,4948.0,6388.0,4662.0,2665.0,3534.0,2586.0,06,031,0.8596137083084828,2022
"Lake County, California",56259.0,68024.0,45259.0,15672.0,1507.0,26487.0,18420.0,24313.0,19560.0,26487.0,1468.0,1359.0,1474.0,1098.0,1138.0,1425.0,1399.0,1073.0,1257.0,2636.0,2090.0,3041.0,2036.0,1419.0,1616.0,1958.0,06,033,0.8650658813757692,2022
"Lassen County, California",59515.0,31873.0,20076.0,6517.0,2516.0,8925.0,6131.0,8909.0,8049.0,8925.0,514.0,258.0,423.0,324.0,440.0,502.0,636.0,205.0,465.0,744.0,855.0,1023.0,962.0,572.0,578.0,424.0,06,035,0.8877310924369748,2022
"Los Angeles County, California",83411.0,9936690.0,2505177.0,4837594.0,753155.0,3363093.0,1552164.0,4737721.0,3660881.0,3363093.0,175325.0,131939.0,96987.0,112130.0,112246.0,108597.0,102732.0,106157.0,102280.0,206730.0,278867.0,411710.0,333917.0,252155.0,329974.0,501347.0,06,037,0.7528105824013788,2022
"Madera County, California",73543.0,157243.0,49917.0,93855.0,3854.0,43857.0,28719.0,57706.0,49584.0,43857.0,2167.0,1494.0,1742.0,1549.0,1533.0,1891.0,1646.0,1987.0,1225.0,3016.0,4101.0,6897.0,4200.0,3213.0,3615.0,3581.0,06,039,0.8359212896458946,2022
"Marin County, California",142019.0,260485.0,180340.0,43143.0,5725.0,103709.0,66444.0,126445.0,79879.0,103709.0,3362.0,2022.0,1831.0,1923.0,1741.0,1733.0,1996.0,2165.0,2514.0,4190.0,5628.0,9842.0,8449.0,6543.0,12382.0,37388.0,06,041,0.5200995092036371,2022
"Mariposa County, California",60021.0,17130.0,13233.0,2223.0,135.0,7597.0,5604.0,7072.0,5106.0,7597.0,373.0,346.0,248.0,230.0,510.0,542.0,259.0,446.0,150.0,693.0,857.0,866.0,581.0,460.0,623.0,413.0,06,043,0.8636303804133211,2022
"Mendocino County, California",61335.0,91145.0,57251.0,24414.0,557.0,34557.0,21044.0,36841.0,30193.0,34557.0,1760.0,2092.0,1571.0,1646.0,1593.0,1413.0,1314.0,1429.0,1456.0,2594.0,3406.0,4242.0,2752.0,2575.0,2287.0,2427.0,06,045,0.8635876956911769,2022
"Merced County, California",64772.0,282290.0,71154.0,174732.0,7706.0,82760.0,44156.0,106381.0,92717.0,82760.0,4584.0,3197.0,3130.0,3725.0,3314.0,3999.0,2972.0,3094.0,3612.0,6944.0,8562.0,12255.0,7846.0,5171.0,4956.0,5399.0,06,047,0.874879168680522,2022
"Modoc County, California",54962.0,8651.0,6565.0,1325.0,166.0,3403.0,2557.0,3184.0,2603.0,3403.0,167.0,65.0,253.0,188.0,127.0,202.0,140.0,258.0,148.0,390.0,318.0,511.0,292.0,113.0,129.0,102.0,06,049,0.9321187187775493,2022
"Mono County, California",82038.0,13219.0,8490.0,3582.0,23.0,5473.0,3743.0,7400.0,5283.0,5473.0,162.0,165.0,34.0,283.0,75.0,190.0,121.0,97.0,115.0,921.0,403.0,703.0,869.0,509.0,306.0,520.0,06,051,0.8490772885072172,2022
"Monterey County, California",91043.0,437609.0,125138.0,261954.0,8977.0,130973.0,68359.0,189526.0,150522.0,130973.0,3631.0,3227.0,2690.0,3989.0,4336.0,3994.0,3817.0,4225.0,4510.0,7885.0,11409.0,18415.0,15447.0,10242.0,13801.0,19355.0,06,053,0.7468485871133745,2022
"Napa County, California",105809.0,137384.0,69244.0,48182.0,2405.0,49218.0,32076.0,66906.0,54984.0,49218.0,1664.0,1122.0,876.0,821.0,1426.0,1382.0,1309.0,1051.0,1463.0,2901.0,3520.0,5343.0,5784.0,4292.0,6130.0,10134.0,06,055,0.6695517899955301,2022
"Nevada County, California",79395.0,102322.0,84998.0,10202.0,376.0,41415.0,31000.0,44318.0,32814.0,41415.0,1888.0,1387.0,1204.0,1614.0,1637.0,1422.0,1188.0,1487.0,1546.0,2412.0,3800.0,5120.0,4312.0,2807.0,4003.0,5588.0,06,057,0.7684172401303876,2022
"Orange County, California",109361.0,3175227.0,1221176.0,1077367.0,48898.0,1066286.0,602959.0,1563277.0,1257074.0,1066286.0,44340.0,24785.0,20093.0,24925.0,24692.0,25833.0,24530.0,24822.0,25688.0,52852.0,75625.0,120580.0,113147.0,91587.0,134587.0,238200.0,06,059,0.6503874195103377,2022
"Placer County, California",109375.0,406608.0,279960.0,60469.0,6389.0,152537.0,112597.0,187335.0,146088.0,152537.0,5101.0,2998.0,3304.0,3510.0,4326.0,3649.0,3835.0,3713.0,3512.0,6950.0,11580.0,17076.0,17346.0,13152.0,19646.0,32839.0,06,061,0.6559195473885024,2022
"Plumas County, California",67885.0,19650.0,16122.0,1959.0,225.0,8104.0,6023.0,7380.0,6324.0,8104.0,461.0,203.0,322.0,306.0,233.0,377.0,281.0,478.0,308.0,614.0,761.0,1087.0,875.0,433.0,561.0,804.0,06,063,0.8315646594274433,2022
"Riverside County, California",84505.0,2429487.0,788083.0,1233277.0,148072.0,749976.0,513821.0,1048421.0,914359.0,749976.0,31703.0,20909.0,21573.0,24094.0,24914.0,24597.0,23777.0,23279.0,24768.0,47826.0,66338.0,99965.0,83206.0,62380.0,78407.0,92240.0,06,065,0.7724633854950025,2022
"Sacramento County, California",84010.0,1579211.0,666690.0,378350.0,145484.0,563856.0,328664.0,727094.0,577139.0,563856.0,25309.0,19284.0,15614.0,17156.0,16317.0,17778.0,17346.0,18200.0,18216.0,36166.0,51225.0,76576.0,60483.0,46419.0,58732.0,69035.0,06,067,0.773404911892398,2022
"San Benito County, California",104451.0,64753.0,20076.0,39768.0,541.0,19852.0,13087.0,30710.0,26915.0,19852.0,436.0,395.0,360.0,229.0,441.0,429.0,452.0,674.0,533.0,1196.0,1767.0,2674.0,1931.0,2112.0,2626.0,3597.0,06,069,0.6865303244005642,2022
"San Bernardino County, California",77423.0,2180563.0,563779.0,1200147.0,163402.0,659928.0,403105.0,946303.0,823632.0,659928.0,28540.0,23004.0,19055.0,21967.0,24703.0,23957.0,22156.0,23176.0,22820.0,44148.0,66430.0,88402.0,73125.0,50966.0,64070.0,63409.0,06,071,0.8068289267920137,2022
"San Diego County, California",96974.0,3289701.0,1433598.0,1134647.0,149105.0,1149157.0,623317.0,1622954.0,1264039.0,1149157.0,45215.0,29721.0,27463.0,31896.0,32695.0,31105.0,29550.0,32186.0,31215.0,65296.0,93830.0,139423.0,122485.0,98307.0,135006.0,203764.0,06,073,0.7052012910333401,2022
"San Francisco County, California",136689.0,851036.0,325900.0,131517.0,41934.0,360842.0,139117.0,487526.0,171289.0,360842.0,15289.0,16107.0,8641.0,8962.0,8378.0,6624.0,5743.0,6639.0,6271.0,13245.0,17230.0,30958.0,25687.0,23430.0,41515.0,126123.0,06,075,0.5354254770786105,2022
"San Joaquin County, California",82837.0,779445.0,223577.0,331382.0,52568.0,237423.0,142391.0,325292.0,287045.0,237423.0,10640.0,6672.0,6658.0,7797.0,8226.0,8115.0,7602.0,7074.0,7167.0,15753.0,21247.0,32983.0,25215.0,19783.0,25912.0,26579.0,06,077,0.7789135846148014,2022
"San Luis Obispo County, California",90158.0,281712.0,188336.0,65946.0,3349.0,108099.0,67031.0,129192.0,102497.0,108099.0,4749.0,3186.0,3361.0,2659.0,3771.0,3013.0,3206.0,3430.0,3131.0,6448.0,9293.0,12838.0,12152.0,8802.0,12578.0,15482.0,06,079,0.7404231306487572,2022
"San Mateo County, California",149907.0,754250.0,279215.0,180393.0,16015.0,264323.0,157368.0,393729.0,267989.0,264323.0,6930.0,4464.0,3847.0,4358.0,4460.0,4367.0,4576.0,5192.0,4793.0,9458.0,14827.0,22659.0,22317.0,19988.0,33955.0,98132.0,06,081,0.500281852127889,2022
"Santa Barbara County, California",92332.0,445213.0,189629.0,207576.0,7763.0,148032.0,78168.0,204766.0,161384.0,148032.0,6762.0,4297.0,3812.0,3775.0,3889.0,3507.0,4814.0,4862.0,5088.0,7528.0,12796.0,18418.0,14235.0,12412.0,15246.0,26591.0,06,083,0.7173786748811067,2022
"Santa Clara County, California",153792.0,1916831.0,559111.0,476352.0,43576.0,650352.0,361551.0,975427.0,708733.0,650352.0,17972.0,12232.0,9448.0,11884.0,11051.0,10735.0,10209.0,10875.0,10586.0,22352.0,33989.0,56066.0,53555.0,47474.0,84887.0,247037.0,06,085,0.4896240804979457,2022
"Santa Cruz County, California",104409.0,268571.0,149686.0,91923.0,2193.0,96487.0,57852.0,129470.0,94587.0,96487.0,3752.0,2715.0,2506.0,2664.0,2382.0,2556.0,2362.0,2703.0,2310.0,4623.0,6464.0,11440.0,9460.0,6793.0,12162.0,21595.0,06,087,0.6501393970172148,2022
"Shasta County, California",68347.0,181852.0,140667.0,19988.0,1740.0,71107.0,46257.0,74304.0,65495.0,71107.0,3725.0,3053.0,2648.0,3280.0,2911.0,2780.0,2696.0,2559.0,2676.0,5325.0,6758.0,9621.0,6996.0,4771.0,5612.0,5696.0,06,089,0.8409720561969989,2022
"Sierra County, California",61108.0,2916.0,2526.0,332.0,7.0,1135.0,940.0,1216.0,1056.0,1135.0,56.0,31.0,113.0,10.0,48.0,58.0,30.0,44.0,89.0,65.0,148.0,138.0,73.0,53.0,28.0,151.0,06,091,0.8422907488986784,2022
"Siskiyou County, California",53898.0,44049.0,32689.0,5957.0,682.0,18768.0,12744.0,15974.0,13559.0,18768.0,1357.0,1014.0,989.0,943.0,1030.0,976.0,731.0,883.0,916.0,1580.0,1872.0,2132.0,1485.0,1064.0,1016.0,780.0,06,093,0.9043052003410059,2022
"Solano County, California",97037.0,450995.0,160034.0,126198.0,58379.0,154987.0,97692.0,209755.0,179443.0,154987.0,5964.0,3358.0,3203.0,3041.0,3780.0,4004.0,3485.0,4666.0,5036.0,8403.0,12463.0,22263.0,18479.0,14275.0,18692.0,23875.0,06,095,0.72535115848426,2022
"Sonoma County, California",99266.0,488436.0,297441.0,136614.0,7012.0,189653.0,116921.0,242102.0,197210.0,189653.0,6982.0,4582.0,3644.0,4678.0,4636.0,5048.0,5372.0,5013.0,5943.0,10020.0,15673.0,23819.0,20217.0,16037.0,25074.0,32915.0,06,097,0.6942363157977991,2022
"Stanislaus County, California",74872.0,552063.0,212780.0,268427.0,14902.0,175747.0,106359.0,229451.0,206525.0,175747.0,7427.0,6183.0,5941.0,6009.0,6492.0,6660.0,6494.0,6145.0,6482.0,12615.0,17572.0,24117.0,18550.0,13923.0,15012.0,16125.0,06,099,0.8228305461828651,2022
"Sutter County, California",72654.0,99101.0,42672.0,31993.0,1764.0,33041.0,19680.0,41767.0,37356.0,33041.0,1287.0,1285.0,909.0,1167.0,1192.0,1145.0,1289.0,1395.0,1186.0,2672.0,3457.0,4101.0,3641.0,2340.0,2672.0,3303.0,06,101,0.8191640688841136,2022
"Tehama County, California",59029.0,65484.0,42716.0,17585.0,565.0,24623.0,16520.0,24769.0,21933.0,24623.0,1442.0,1488.0,868.0,1065.0,1292.0,1374.0,733.0,829.0,1281.0,2086.0,2355.0,3256.0,2146.0,1436.0,1452.0,1520.0,06,103,0.8792998416115014,2022
"Trinity County, California",47317.0,15889.0,12533.0,1198.0,217.0,5483.0,3883.0,5176.0,3455.0,5483.0,544.0,209.0,274.0,429.0,292.0,380.0,187.0,357.0,209.0,461.0,380.0,575.0,385.0,133.0,291.0,377.0,06,105,0.8781688856465438,2022
"Tulare County, California",64474.0,473446.0,125362.0,312954.0,6183.0,140670.0,82078.0,184620.0,169935.0,140670.0,7690.0,5425.0,5197.0,5537.0,6393.0,6112.0,6381.0,5312.0,6870.0,10810.0,15379.0,18493.0,12939.0,8780.0,10237.0,9115.0,06,107,0.8624298002417005,2022
"Tuolumne County, California",70432.0,54993.0,43547.0,7079.0,806.0,22831.0,16991.0,19951.0,16784.0,22831.0,644.0,1341.0,1112.0,653.0,732.0,840.0,809.0,960.0,971.0,1925.0,1951.0,2976.0,2450.0,1774.0,1791.0,1902.0,06,109,0.8382462441417371,2022
"Ventura County, California",102141.0,842009.0,366252.0,367039.0,13991.0,275653.0,176575.0,402639.0,338002.0,275653.0,9387.0,5733.0,5396.0,5832.0,6969.0,7090.0,7953.0,7339.0,8146.0,15344.0,20405.0,35335.0,29896.0,24259.0,34424.0,52145.0,06,111,0.6859493638741461,2022
"Yolo County, California",85097.0,217141.0,96203.0,69989.0,5395.0,76107.0,39712.0,100577.0,73931.0,76107.0,5164.0,3061.0,1985.0,2231.0,2896.0,2221.0,1855.0,1615.0,2310.0,4622.0,6242.0,9208.0,7142.0,5737.0,7923.0,11895.0,06,113,0.7396034530332295,2022
"Yuba County, California",66693.0,81705.0,42155.0,24353.0,2768.0,27567.0,16928.0,33422.0,30293.0,27567.0,1335.0,1253.0,954.0,1497.0,1030.0,1067.0,986.0,1051.0,970.0,2309.0,2870.0,3618.0,3275.0,1542.0,1971.0,1839.0,06,115,0.8617912721732506,2022
